faction_id|faction_name|type|roll|name|legend|description|
TYR|Tyranids|Army of Renown: Crusher Stampede|3|Rampaging Beast|This warlord has reserves of energy that it unleashes in waves of devastating fury.|Once per turn, when this <span class="kwb">WARLORD</span> is selected to Fight, it can use this Warlord Trait. If it does so, until the end of the phase, add D3 to this <span class="kwb">WARLORD</span>’s Attacks characteristic.|
TYR|Tyranids|Army of Renown: Crusher Stampede|2|Savage Intimidation (Aura)|This warlord is even more terrifying to behold than other bioforms of its kind.|While an enemy unit is within 3" of this <span class="kwb">WARLORD</span>:<br><ul><li>Each time a model in that unit makes a melee attack, subtract 1 from that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.</li><li>Each time a <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition test</a> is taken for that unit, subtract 1 from that Combat Attrition test.</li></ul>|
TYR|Tyranids|Army of Renown: Crusher Stampede|1|Raging Influence (Aura)|When required, this warlord imbues its fellow beasts with a level of savagery that makes them even more dangerous in combat.|While a friendly <span class="kwb">CRUSHER</span> <span class="kwb">STAMPEDE</span> <span class="tooltip01794" data-tooltip-content="#tooltip_content01794" data-tooltip-anchor="#tooltip_content01794"><span class="kwb">MONSTER</span></span> unit is within 6" of this <span class="kwb">WARLORD</span>, each time a model in that unit makes a melee attack, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 scores 1 additional hit.|
AC|Adeptus Custodes|Warlord Traits||LOCKWARDEN|The master of the Shadowkeepers is the Lockwarden, an especially stern master gaoler feared by all his charges. He must be implacable in defence and unrelenting on the attack.|Each time an attack made by this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> is allocated to a <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> unit, an <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable saving throw</a> cannot be made against that attack.|
AC|Adeptus Custodes|Warlord Traits||ALL-SEEING ANNIHILATOR|The Dread Host employ a near-prescient intelligence network to foresee their enemies’ plans and weaknesses. This warlord employs that amassed knowledge to best direct his comrades’ attacks.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if this <span class="kwb">WARLORD</span> is on the battlefield, select this <span class="kwb">WARLORD</span> or one friendly <span class="tooltip01856" data-tooltip-content="#tooltip_content01856" data-tooltip-anchor="#tooltip_content01856"><span class="kwb">DREAD</span> <span class="kwb">HOST</span> <span class="kwb">CORE</span></span> unit within 6" of this <span class="kwb">WARLORD</span>. Until the start of your next Command phase, each time a model in that unit makes an attack, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 scores 1 additional hit.|
AC|Adeptus Custodes|Warlord Traits||REVERED COMPANION|Years of interposing himself between his charges and the blades of their foes has left this warlord adept at turning and deflecting attacks.|Each time an attack is allocated to this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, halve the Damage characteristic of that attack (rounding up).|
AC|Adeptus Custodes|Warlord Traits||SALLY FORTH|This warlord excels in directing fast and deadly offensives designed to close rapidly with the enemy, overwhelming the foe with a devastating concentration of force.|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, select one friendly <span class="tooltip01857" data-tooltip-content="#tooltip_content01857" data-tooltip-anchor="#tooltip_content01857"><span class="kwb">SOLAR</span> <span class="kwb">WATCH</span> <span class="kwb">INFANTRY</span></span> unit within 6" of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>. Until the end of the phase, that unit is <a href="/wh40k9ed/the-rules/core-rules/#1.-Charges">eligible to charge</a> in a turn in which it <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advanced</a>.|
AC|Adeptus Custodes|Warlord Traits||VOICE OF THE EMPEROR|Where many amongst the Adeptus Custodes hold themselves remote and aloof from the lesser mortals around them, this warlord’s booming oratory and inspirational rhetoric are meant for the ears and hearts of all loyal Imperial servants.|<ul><li>Add 3" to the range of this <span class="kwb">WARLORD</span>’s aura abilities to a maximum of 12" (this has already been added to the Voice of the Emperor aura ability below).</li><li>This <span class="kwb">WARLORD</span> has the following ability: ‘<span class="redfont">Voice of the Emperor (Aura)</span>: While a friendly <span class="tooltip01118" data-tooltip-content="#tooltip_content01118" data-tooltip-anchor="#tooltip_content01118"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span></span> or <span class="tooltip01117" data-tooltip-content="#tooltip_content01117" data-tooltip-anchor="#tooltip_content01117"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> unit is within 9" of this model, add 1 to the Leadership characteristic of models in that unit.’</li></ul>|
AC|Adeptus Custodes|Warlord Traits|1|OBLIVION KNIGHT|Oblivion Knights are among the most powerful and experienced of the Sisters of Silence. Many have fought against and defeated numerous alpha-level psykers.|<ul><li>This <span class="kwb">WARLORD</span> has the following ability: ‘<span class="redfont">Oblivion Knight (Aura)</span><b>:</b> Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for <span class="tooltip00138" data-tooltip-content="#tooltip_content00138" data-tooltip-anchor="#tooltip_content00138"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span> <span class="kwb">INFANTRY</span></span> units while they are within 6" of this model.’</li><li>Each time this <span class="kwb">WARLORD</span> makes an attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1.</li></ul>|
AC|Adeptus Custodes|Warlord Traits|2|SILENT JUDGE (AURA)|This warlord has condemned countless numbers to death in her mission to root out the psyker and punish those concealing them. In battle she is cold, calculated and remorseless.|While an enemy unit is within 3" of this <span class="kwb">WARLORD</span>:<br><ul><li>Each time a <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition test</a> is taken for that enemy unit, subtract 1 from that Combat Attrition test.</li><li>That enemy unit loses the <a href="/wh40k9ed/the-rules/core-rules/#Objective-Secured">Objective Secured</a> ability.</li></ul>|
AC|Adeptus Custodes|Warlord Traits|3|MISTRESS OF PERSECUTION (AURA)|This warlord is a supreme huntress who has captured and purged countless psykers in the bowels of hive worlds, the hidden dens of criminal warlords and on planets in the throes of heretical rebellion.|While a friendly <span class="tooltip00138" data-tooltip-content="#tooltip_content00138" data-tooltip-anchor="#tooltip_content00138"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span> <span class="kwb">INFANTRY</span></span> unit is within 6 " of this <span class="kwb">WARLORD</span>:<br><ul><li>Each time a model in that <span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span> <span class="kwb">INFANTRY</span> unit makes an attack, the target does not receive the benefits of <a href="/wh40k9ed/the-rules/core-rules/#Heavy-Cover">Heavy</a> or <a href="/wh40k9ed/the-rules/core-rules/#Light-Cover">Light Cover</a> against that attack.</li><li>Add 3" to the Range characteristic of ranged weapons models in that <span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span> <span class="kwb">INFANTRY</span> unit are equipped with.</li></ul>|
GC|Genestealer Cults|Warlord Traits||INSCRUTABLE CUNNING|Those warlords who serve the Four-armed Emperor prepare the battlefield on which they fight with inhuman levels of focus.|Once per battle round, when you use a Genestealer Cults Strategic Ploy Stratagem or Battle Tactic Stratagem, if that Stratagem is used on a <span class="kwb">CULT</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">FOUR-ARMED</span> <span class="kwb">EMPEROR</span> unit within 12" of this <span class="kwb">WARLORD</span>, you can reduce the CP cost of that Stratagem by 1CP (to a minimum of 0CP). Note that the CP cost is only reduced by 1CP for that use of the Stratagem, any future usages of it cost the normal amount of <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">CPs</a>. You can only use this ability on each Stratagem once.|
GC|Genestealer Cults|Warlord Traits||HIVELORD (AURA)|The warlords of the Hivecult often hail from gunrunning gangs and black market military groups in which firepower is valued above all else.|While a friendly <span class="tooltip01858" data-tooltip-content="#tooltip_content01858" data-tooltip-anchor="#tooltip_content01858"><span class="kwb">HIVECULT</span> <span class="kwb">CORE</span></span> unit is within 6" of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, each time a model in that unit makes a ranged attack, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 scores 1 additional hit.|
GC|Genestealer Cults|Warlord Traits||SINGLE-MINDED OBSESSION (AURA)|The warlords of the Bladed Cog share their host civilisation’s hyper-focused attitude to war, identifying the most threatening or valuable target amongst the enemy ranks and seeking their destruction above all else.|Before the battle, select one enemy unit from your opponent’s army. While a friendly <span class="tooltip01859" data-tooltip-content="#tooltip_content01859" data-tooltip-anchor="#tooltip_content01859"><span class="kwb">BLADED</span> <span class="kwb">COG</span> <span class="kwb">CORE</span></span> unit is within 6" of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, each time a model in that unit makes an attack against that enemy unit, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
GC|Genestealer Cults|Warlord Traits||XENOPROPHET|Any one of this warlords numerous faithful would take a bullet for their prophet without hesitation.|<ul><li>Each time you take an <a href="/wh40k9ed/factions/genestealer-cults/#Unquestioning-Loyalty">Unquestioning Loyalty test</a> after a <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made for this <span class="kwb">WARLORD</span> is failed, do not roll the dice; it is automatically passed.</li><li>Each time a saving throw made for this <span class="kwb">WARLORD</span> is failed, for the purposes of the Unquestioning Loyalty ability, you can select one other friendly <span class="tooltip00597" data-tooltip-content="#tooltip_content00597" data-tooltip-anchor="#tooltip_content00597"><span class="kwb">PAUPER</span> <span class="kwb">PRINCES</span></span> or <a href="/wh40k9ed/factions/genestealer-cults/#Brood-Brothers"><span class="kwb">BROOD</span> <span class="kwb">BROTHERS</span></a> model with that ability within 6" of this <span class="kwb">WARLORD</span> instead of 3".</li><li>While a friendly <span class="tooltip00598" data-tooltip-content="#tooltip_content00598" data-tooltip-anchor="#tooltip_content00598"><span class="kwb">PAUPER</span> <span class="kwb">PRINCES</span> <span class="kwb">CORE</span></span> unit is within 6" of this <span class="kwb">WARLORD</span>, models in that unit can use this model’s Leadership characteristic instead of their own.</li></ul>|
GC|Genestealer Cults|Warlord Traits||BIO-ALCHEMIST|From syringes and blades to their own claws, this warlord coats their tools and weapons with bioagents of their own brewing that deliver a potent electro-toxic shock to their victims.|Add 1 to the Damage characteristic of melee weapons this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> is equipped with (excluding Relics).|
TYR|Tyranids|Warlord Traits||MONSTROUS HUNGER|This warlord embodies the Hive Mind’s eternal hunger, tearing great chunks out of its victims in a feeding frenzy, or even swallowing them whole.|Each time this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> makes a melee attack, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6 inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any normal damage.|
TYR|Tyranids|Warlord Traits||ONE STEP AHEAD|This warlord’s foresight allows it to see the prey’s next move.|Each time your opponent uses a Stratagem, if this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> is on the battlefield, roll one D6: on a 5+, you gain 1 <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command point</a>.|
TYR|Tyranids|Warlord Traits||PERFECTLY ADAPTED|This warlord was created for one purpose - to completely eradicate the defenders of the target prey world.|Once per battle round, you can re-roll one of the following rolls made for this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>: <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>; <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>; damage roll; <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a>; <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a>; <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a>; <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a>.|
TYR|Tyranids|Warlord Traits||LETHAL MIASMA|The air around the warlord churns with microscopic spores that invade the bodies of its foes, devouring them from the inside.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, roll one D6 for each enemy unit within 3" of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>: on a 2-5, that enemy unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>; on a 6, that enemy unit suffers D3 mortal wounds.|
TYR|Tyranids|Warlord Traits||INSIDIOUS THREAT|This warlord has lurked long on this world, developing an intimate knowledge of its terrain so there is nowhere for the prey to hide.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip01798" data-tooltip-content="#tooltip_content01798" data-tooltip-anchor="#tooltip_content01798"><span class="kwb">JORMUNGANDR</span></span> unit within <a href="/wh40k9ed/factions/tyranids/#Synaptic-Link-Range">Synaptic Link range</a> of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>. Until the start of your next Command phase, each time a model in that unit makes an attack, the target does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefits of cover</a> against that attack.|
TYR|Tyranids|Warlord Traits||SOUL HUNGER (AURA)|This warlord has an insatiable hunger for psykers, and can manipulate the Shadow in the Warp to drain the life from its favoured prey.|While an enemy <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"><span class="kwb">PSYKER</span></a> unit is within 18" of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, each time a <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a> is taken for that unit, it suffers <a href="/wh40k9ed/the-rules/core-rules/#Perils-of-the-Warp">Perils of the Warp</a> on any dice roll that includes a double, instead of only a double 1 or double 6.|
TYR|Tyranids|Warlord Traits||ENDLESS REGENERATION|Enemy soldiers are horrified to see this warlord’s severed limbs and shattered chitinous plates regrowing before their eyes.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> can regenerate itself. If it does so, it regains up to D3 lost wounds. This <span class="kwb">WARLORD</span> can only regenerate itself once per turn.|
AE|Aeldari|Warlord Traits|3|A FOOT IN THE FUTURE|This warlord flows like starlight across the field of battle.|<ul><li>Each time this <span class="kwb">WARLORD</span> Advances, do not make an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a>. Instead, until the end of the phase, add D3+3" to the Move characteristic of this <span class="kwb">WARLORD</span>.</li><li>Each time you make a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> for this <span class="kwb">WARLORD</span>, you can add 6 to the result.</li></ul>|
AE|Aeldari|Warlord Traits|2|FRACTAL STORM|In the cut and thrust of battle, this warlord performs rapid movements that maximise the effect of their holo-suit to better evade their enemy's blows.|Each time an attack is made against this <span class="kwb">WARLORD</span>, your opponent cannot re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>, the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> or the damage roll for that attack.|
AE|Aeldari|Warlord Traits|1|FAVOUR OF CEGORACH|To be possessed of supernatural fortune is a sure sign of Cegorach’s favour.|Once per turn, when you make a melee <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>, a melee <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> or a <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> for this <span class="kwb">WARLORD</span>, after making the roll, you can treat the result as an unmodified roll of 6 instead.|
AE|Aeldari|Warlord Traits||FATE READER|Using their prescience to discern the enemy commander’s intentions, this warlord can react before the foe’s plans even come into action.|After you make a <a href="/wh40k9ed/factions/aeldari/#Strands-of-Fate">Strands of Fate</a> roll, if this <span class="kwb">WARLORD</span> is on the battlefield, you can choose to retain one additional dice.|
AE|Aeldari|Warlord Traits||MASTER OF AMBUSH|This warlord is adept at directing the activities of nearby warriors, allowing some of their number to accomplish complex tasks while their fellows provide covering fire.|<ul><li>In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one <span class="tooltip01860" data-tooltip-content="#tooltip_content01860" data-tooltip-anchor="#tooltip_content01860"><span class="kwb">ALAITOC</span> <span class="kwb">INFANTRY</span> <span class="kwb">CORE</span></span> unit within 9" of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>. Until the end of the turn, if that unit is <a href="/wh40k9ed/the-rules/core-rules/#Performing-Actions">performing an action</a>, it can still make attacks with ranged weapons without that action failing.</li><li>At the start of the first battle round, before the first turn begins, if this <span class="kwb">WARLORD</span> is on the battlefield, you can select one other friendly <span class="tooltip01248" data-tooltip-content="#tooltip_content01248" data-tooltip-anchor="#tooltip_content01248"><span class="kwb">ALAITOC</span> <span class="kwb">RANGERS</span></span> unit on the battlefield. Remove that unit from the battlefield, and set it up anywhere on the battlefield that is more than 9" away from the enemy deployment zone and any enemy models (if both players have abilities that redeploy units before the first turn begins, <a href="/wh40k9ed/the-rules/core-rules/#Roll-offs">roll off</a>; the winner chooses who redeploys their units first).</li></ul>|
AE|Aeldari|Warlord Traits||NATURAL LEADER|Tactical acumen and the use of targeting matrices are second nature to this battle-seasoned warlord.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one friendly <span class="tooltip01861" data-tooltip-content="#tooltip_content01861" data-tooltip-anchor="#tooltip_content01861"><span class="kwb">BIEL-TAN</span> <span class="kwb">CORE</span></span> unit within 6" of this <span class="kwb">WARLORD</span>. Until the end of the turn, each time a model in that unit makes an attack, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
AE|Aeldari|Warlord Traits||ENDURING RESOLVE|Resolute in mind and body, this warlord’s willpower is second to none, and serves them well on the battlefield.|Each time this <span class="kwb">WARLORD</span> would lose a wound, roll one D6: on a 5+, that wound is not lost.|
AE|Aeldari|Warlord Traits||WILD RIDER CHIEFTAIN|To the bravest goes the glory, as they say aboard Saim-Hann.|<ul><li>Add 1 to this <span class="kwb">WARLORD</span>’s Attacks characteristic.</li><li>This <span class="kwb">WARLORD</span> is eligible to <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">perform a Heroic Intervention</a> if it is within 6" horizontally and 5" vertically of any enemy unit, instead of 3" horizontally and 5" vertically. Each time this <span class="kwb">WARLORD</span> makes a Heroic Intervention move, it can move up to 6" instead of 3". All other rules for <a href="/wh40k9ed/the-rules/core-rules/#2.-Heroic-Interventions">Heroic Interventions</a> still apply.</li></ul>|
AE|Aeldari|Warlord Traits||PLAYER OF THE LIGHT|This heroic protagonist pauses briefly to strike a mocking pose, their enemies laying slain around their feet, before disappearing again to continue their murderous dance elsewhere.|<ul><li>This <span class="kwb">WARLORD</span> is eligible to <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">perform a Heroic Intervention</a> if it is within 6" horizontally and 5" vertically of any enemy unit, instead of 3" horizontally and 5" vertically. Each time this <span class="kwb">WARLORD</span> makes a Heroic Intervention move, it can move up to 6". All other rules for <a href="/wh40k9ed/the-rules/core-rules/#2.-Heroic-Interventions">Heroic Interventions</a> still apply.</li><li>Each time this <span class="kwb">WARLORD</span> fights, if it made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> or performed a Heroic Intervention this turn, then until that fight is resolved, add 1 to the Strength and Attacks characteristics of this <span class="kwb">WARLORD</span>.</li></ul>|
AE|Aeldari|Warlord Traits||PLAYER OF THE DARK|Those who lead Troupes of the Dark portray the most cruel and macabre personalities, and their violent acts exist as vivid living nightmares in the folklore of the Aeldari and their enemies alike.|Each time this <span class="kwb">WARLORD</span> makes a melee attack, on an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 5+, the target suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> in addition to any normal damage.|
AE|Aeldari|Warlord Traits||PLAYER OF THE TWILIGHT|The leaders of the Twilight see cycles of transition in everything, obsessing over each detail before revealing their true genius.|<ul><li>While this <span class="kwb">WARLORD</span> is on the battlefield, each time you or your opponent spends any <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command points</a> to use a Stratagem, you can roll one D6 for each Command point spent: on a 6, you gain 1 Command point.</li><li>While this <span class="kwb">WARLORD</span> is on the battlefield, each time you roll four or more dice for a <a href="/wh40k9ed/factions/aeldari/#Luck-of-the-Laughing-God">Luck of the Laughing God</a> roll, you gain 1 Command point.</li></ul>|
AE|Aeldari|Warlord Traits||WARDEN OF SOULS|This warrior of the Reborn is the keeper of many souls; their mastery over deathly energy is unparalleled.|<ul><li>At the start of your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, this <span class="kwb">WARLORD</span> regains 1 lost wound.</li><li>When this <span class="kwb">WARLORD</span> is selected to fight, if any enemy units within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of this <span class="kwb">WARLORD</span> are below <a href="/wh40k9ed/the-rules/core-rules/#Starting-Strength-Half-strength-and-Destroyed-Units">Starting Strength</a>, until the end of the phase, add 1 to this <span class="kwb">WARLORD</span>’s Strength and Attacks characteristics.</li></ul>|
AS|Adepta Sororitas|Codex Supplement: Order of the Bloody Rose|3|RED-HANDED CASTIGATOR|As this zealous commander cuts down the foe, their bellowed prayers echo across the tumult of battle, fuelling the holy rage and devout determination of their fellow Sisters.|<ul><li>Each time you gain a <a href="/wh40k9ed/factions/adepta-sororitas/#Acts-of-Faith">Miracle dice</a> at the end of a phase as a result of the Vengeance ability, if this <span class="kwb">WARLORD</span> destroyed any enemy units during that phase, that Miracle dice is automatically a 6.</li><li>Each time this <span class="kwb">WARLORD</span> makes a melee attack, if this <span class="kwb">WARLORD</span> made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, was charged or <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">performed a Heroic Intervention</a> this turn, you can re-roll that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.</li></ul>|
AS|Adepta Sororitas|Codex Supplement: Order of the Bloody Rose|2|INCANDESCENT REPRISAL|Even the mightiest strike cannot stay the inflamed passions of this warlord. Many a would-be impious executioner has struck what they believed a killing blow, only to be cut down in their turn.|<ul><li>Each time this <span class="kwb">WARLORD</span> would lose a wound, roll one D6: on a 5+, that wound is not lost.</li><li>Once per phase, after an enemy unit shoots or fights, if this <span class="kwb">WARLORD</span> suffered any wounds as a result of those attacks:<br><ul><li>If this <span class="kwb">WARLORD</span> is not within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, this <span class="kwb">WARLORD</span> can shoot with one ranged weapon it is equipped with. It can only target that enemy unit when doing so, and only if that enemy unit is an eligible target.</li><li>If this <span class="kwb">WARLORD</span> is within Engagement Range of any enemy units and has not already been selected to fight during this phase, it can immediately be selected to fight. It can only target that enemy unit when doing so, and only if that enemy unit is an eligible target.</li></ul></li></ul>|
AS|Adepta Sororitas|Codex Supplement: Order of the Bloody Rose|1|FIERY EXAMPLE|This warlord leads by example, plunging into the foe without hesitation, seeking out the most execrable of heretics and laying them low in the name of the God-Emperor.|<ul><li>Each time this <span class="kwb">WARLORD</span> makes a melee attack against a <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> unit, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.</li><li>Each time this <span class="kwb">WARLORD</span> destroys an enemy <span class="kwb">CHARACTER</span> unit, you gain 2 <a href="/wh40k9ed/factions/adepta-sororitas/#Acts-of-Faith">Miracle dice</a>.</li></ul>|
QI|Imperial Knights|Warlord Traits||CHAMPION OF THE HOUSEHOLD|Terryn’s rulers can always be found at the forefront of their house’s armies.|You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>.|
QI|Imperial Knights|Warlord Traits||MASTER OF THE JOUST|The lords of Griffith are experts at striking pinpoint blows while at full stride.|This <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> is eligible to <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> in a turn in which it <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advanced</a>.|
QI|Imperial Knights|Warlord Traits||VETERAN OF GRYPHONNE IV|Those Knights of Cadmus who survived the destruction of Gryphonne IV by Hive Fleet Leviathan proved their endurance time and again.|Each time a melee attack is allocated to this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, subtract 1 from the Damage characteristic of that attack (to a minimum of 1). This is not cumulative with any other rules that reduce the Damage characteristic of an attack.|
QI|Imperial Knights|Warlord Traits||DUTY OF THE FORSWORN|The champions of Hawkshroud often take to the field having sworn a binding oath to slay a particular foe.|At the start of your first <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one unit in your opponent’s army. Each time this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> makes an attack against that unit, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
QI|Imperial Knights|Warlord Traits||LEGACY OF THE BLACK PALL|The gloom of their home world of Kimdaria seems to cling to the Knights of House Mortan.|Each time a ranged attack is made against this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, if the attacker is more than 18" away, subtract 1 from that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
QI|Imperial Knights|Warlord Traits||MASTER OF THE TRIAL|Those elite Nobles who emerge triumphant from House Ravens Trial of the Companions are forever hardened by the experience.|Each time an attack is allocated to this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, if that Attack has an Armour Penetration characteristic of -1 or -2, the Armour Penetration characteristic of that attack is reduced by 1.|
