id|type|name|legend|is_other_wargear|faction_id|description|
000005634|Abilities|Canticles of the Omnissiah||false|RT|If every unit from your army has the <span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> keyword (excluding <span class="kwb">AGENT</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">IMPERIUM</span>, <span class="kwb">UNALIGNED</span> and <a href="/wh40k9ed/factions/adeptus-mechanicus/#Knight-of-the-Cog"><span class="kwb">KNIGHT</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">COG</span></a> units), this unit gains a bonus depending on which Canticle of the Omnissiah is active for your army.<br><br>At the start of the battle round, you can select one Canticle that has not yet been active for your army. If you do so, until the end of the battle round, that Canticle is active for your army.|
000005634|Abilities|Canticles of the Omnissiah||false|AdM|If every unit from your army has the <span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> keyword (excluding <span class="kwb">AGENT</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">IMPERIUM</span>, <span class="kwb">UNALIGNED</span> and <a href="/wh40k9ed/factions/adeptus-mechanicus/#Knight-of-the-Cog"><span class="kwb">KNIGHT</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">COG</span></a> units), this unit gains a bonus depending on which Canticle of the Omnissiah is active for your army.<br><br>At the start of the battle round, you can select one Canticle that has not yet been active for your army. If you do so, until the end of the battle round, that Canticle is active for your army.|
000005655||First and Only||false|AM|This unit can only be included in an <a href="/wh40k9ed/factions/astra-militarum/#Detachment-Rules"><span class="kwb">ASTRA</span> <span class="kwb">MILITARUM</span> Detachment</a> or an <a href="/wh40k9ed/the-rules/core-rules/#Auxiliary-Support-Detachment">Auxiliary Support Detachment</a>. If this unit is selected as your <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> then Colonel-Commissar Ibram Gaunt is your <span class="kwb">WARLORD</span>. If he has a Warlord Trait, it must be <a href="/wh40k9ed/the-rules/core-rules/#Inspiring-Leader-Warlord-Trait-Aura-">Inspiring Leader</a>.|
000005656||Covert Stealth Team||false|AM|During deployment, when you set up this unit, it can be set up anywhere on the battlefield that is more than 9" away from the enemy deployment zone and any enemy models.|
000005657||Gaunt’s Ghosts||false|AM|Friendly <span class="kwb">ASTRA</span> <span class="kwb">MILITARUM</span> units cannot <a href="/wh40k9ed/factions/astra-militarum/#Voice-of-Command">issue orders</a> to this unit. This unit can <a href="/wh40k9ed/the-rules/core-rules/#Performing-Actions">perform actions</a> and still make ranged attacks without that action failing.|
000005658||Tanith Camo-cloak||false|AM|This unit is not an eligible target for ranged attacks if it is more than 18" away from the firing unit. Each time a ranged attack is made against this unit, subtract 1 from that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>. Each time a ranged attack is allocated to a model in this unit while it is receiving the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefits of cover</a>, add an additional 1 to any armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throws</a> made against that attack.|
000005659||Colonel-Commissar Ibram Gaunt||false|AM|Each time this unit takes a <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale test</a>, if it contains Colonel-Commissar Ibram Gaunt, that test is automatically passed.|
000005660||Colonel CoIm Corbec||false|AM|Once per battle round, if this unit contains Colonel Colm Corbec, when this unit uses an Astra Militarum or Core Stratagem, that Stratagem costs one fewer <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">CPs</a> to use (to a minimum of 0CP]. Note that the CP cost is only reduced by 1CP for that use of the Stratagem, any future usages of it cost the normal amount of CPs.|
000005661||Major Elim Rawne||false|AM|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this unit contains Major Elim Rawne, select one enemy unit within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of this unit. That unit fights last that phase.|
000005662||Master Sniper Hlaine Larkin||false|AM|Each time a model in this unit makes a ranged attack, if this unit contains Master Sniper Hlaine Larkin, the target does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefit of cover</a> against that attack.|
000005663||Trooper ‘Try Again’ Bragg||false|AM|Trooper ‘Try Again’ Bragg does not suffer the penalty to <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> incurred for moving and firing a <a href="/wh40k9ed/the-rules/core-rules/#HEAVY">Heavy weapon</a> in the same turn. In addition, in the <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, each time this unit has resolved its attacks, if no hits were scored with Trooper ‘Try Again’ Bragg’s autocannon, this model can immediately <a href="/wh40k9ed/the-rules/rules-appendix/#Shoot-Again">shoot again</a>.|
000005664||Scout Sergeant Oan Mkoll||false|AM|While this unit contains Scout Sergeant Oan Mkoll, models in this unit have a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000005684||Immortal Vigour||false|CD|This model has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. Each time a ranged attack is made against this model, subtract 1 from that attack’s <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
000005685||First-chosen||false|CD|If this model is your <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, it must have the Shadow Lord Warlord Trait.|
000005686||The Dark Master (Aura)||false|CD|While a friendly <span class="tooltip01083" data-tooltip-content="#tooltip_content01083" data-tooltip-anchor="#tooltip_content01083"><span class="kwb">DAEMON</span></span> or <a href="/wh40k9ed/factions/chaos-daemons/#Army-of-Renown:-Disciples-of-Be-lakor"><span class="kwb">DISCIPLES</span> <span class="kwb2">OF</span> <span class="kwb">BE'LAKOR</span></a> unit (excluding <span class="kwb">VEHICLE</span> units) is within 6" of this model, each time a model in that unit makes an attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.|
000005687||Spiteful Jealousy||false|CD|If your army is <a href="/wh40k9ed/the-rules/core-rules/#BATTLE-FORGED-ARMIES">Battle-forged</a>, you cannot include this model in a Detachment that includes any other <span class="tooltip01084" data-tooltip-content="#tooltip_content01084" data-tooltip-anchor="#tooltip_content01084"><span class="kwb">DAEMON</span> <span class="kwb">PRINCE</span></span> models. Each time this model makes an attack that targets a <span class="kwb">DAEMON</span> <span class="kwb">PRINCE</span> model, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
000005705|Abilities|Beast Snagga|The gnarled bodies of Beast Snaggas are especially hard to damage, any vulnerable parts having long since been coated in scar tissue or bionic replacements.|false|ORK|<ul><li>Each time a model with this ability makes an attack that targets a <span class="kwb">VEHICLE</span> or <span class="kwb">MONSTER</span>, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.</li><li>Every model in this unit has a 6+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.</li></ul>|
000005745|Abilities|Waaagh!|This infamous war cry is known and feared throughout the galaxy. When it echoes across the battlefield, bellowed from hundreds or even thousands of greenskin mouths, even the most stalwart warriors fear the onslaught to come.|false|ORK|<div class="BreakInsideAvoid">If your <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> is a <span class="tooltip00745" data-tooltip-content="#tooltip_content00745" data-tooltip-anchor="#tooltip_content00745"><span class="kwb">WARBOSS</span></span>, then once per battle, in your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can call a Waaagh!. To do so, that <span class="kwb">WARBOSS</span> must be on the battlefield or <a href="/wh40k9ed/the-rules/core-rules/#Embark">embarked</a> on a <span class="tooltip00281" data-tooltip-content="#tooltip_content00281" data-tooltip-anchor="#tooltip_content00281"><span class="kwb">TRANSPORT</span></span> that is on the battlefield. If your <span class="kwb">WARLORD</span> is a <span class="tooltip01085" data-tooltip-content="#tooltip_content01085" data-tooltip-anchor="#tooltip_content01085"><span class="kwb">SPEEDBOSS</span></span>, then once per battle, in your Command phase, you can instead call a Speedwaaagh!. To do so, that <span class="kwb">SPEEDBOSS</span> must be on the battlefield. If your <span class="kwb">WARLORD</span> is <span class="tooltip00265" data-tooltip-content="#tooltip_content00265" data-tooltip-anchor="#tooltip_content00265"><span class="kwb">GHAZGHKULL</span> <span class="kwb">THRAKA</span></span>, you can instead call a Great Waaagh!. To do so, <span class="kwb">GHAZGHKULL</span> <span class="kwb">THRAKA</span> must be on the battlefield or embarked on a <span class="kwb">TRANSPORT</span> that is on the battlefield.<br><br></div>A Waaagh! and Speedwaaagh! each have two stages. The first stage is active from when the Waaagh! or Speedwaaagh! is called, and lasts until the start of your next Command phase. When the first stage ends, the second stage starts, and lasts until the start of your subsequent Command phase. After this point, the Waaagh! or Speedwaaagh! is no longer active, and has no further effect. Calling a Great Waaagh! is treated as calling both a Waaagh! and a Speedwaaagh! at the same time. Both are active from when a Great Waaagh! is called, and each stage starts and finishes as described above.<br><br><i><span class="h_custom">Waaagh!</span></i><br><p class="ShowFluff legend2">Raising his weapons into the air before gesturing towards the enemy, the Warboss bellows his war cry. Every nearby Ork joins in before surging towards the enemy, blades ready in an overwhelming tide.<br></p><div class="OrkCorner"><span class="hi_custom">Stage 1: Call Da Waaagh!</span><br><ul><li><span class="tooltip01086" data-tooltip-content="#tooltip_content01086" data-tooltip-anchor="#tooltip_content01086"><span class="kwb">ORKS</span> <span class="kwb">CORE</span></span> and <span class="tooltip01087" data-tooltip-content="#tooltip_content01087" data-tooltip-anchor="#tooltip_content01087"><span class="kwb">ORKS</span> <span class="kwb">CHARACTER</span></span> units from your army are eligible to <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> even if they <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advanced</a> this turn.</li><li>Add 1 to the Strength and Attacks characteristics of <span class="kwb">ORKS</span> models from your army.</li><li><span class="kwb">ORKS</span> models from your army have a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.</li></ul></div><div class="OrkCenter"><div class="OrkArrow"></div></div><div class="OrkCorner"><span class="hi_custom">Stage 2: Get Stuck In!</span><br><ul><li>Add 1 to the Strength and Attacks characteristics of <span class="kwb">ORKS</span> models from your army.</li><li><span class="kwb">ORKS</span> models from your army have a 6+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.</li></ul></div><br><i><span class="h_custom">Speedwaaagh!</span></i><br><p class="ShowFluff legend2">As the wind and the bullets of the foe whistle past his vehicle, the Speedboss throws back his head and roars his war cry, the call echoing from the ramshackle vehicles following in his wake as they surge forward ever faster.<br></p><div class="OrkCorner"><span class="hi_custom">Stage 1: Da Big Race</span><br><ul><li><span class="kwb">ORKS</span> models from your army do not suffer the penalty incurred to their <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> for firing <a href="/wh40k9ed/the-rules/core-rules/#ASSAULT">Assault weapons</a> in the same turn their unit Advanced. Each time an <span class="tooltip01088" data-tooltip-content="#tooltip_content01088" data-tooltip-anchor="#tooltip_content01088"><span class="kwb">ORKS</span> <span class="kwb">VEHICLE</span></span> or <span class="tooltip00774" data-tooltip-content="#tooltip_content00774" data-tooltip-anchor="#tooltip_content00774"><span class="kwb">ORKS</span> <span class="kwb">BIKER</span></span> model from your army shoots with a <a href="/wh40k9ed/factions/orks/#Dakka-Weapons">Dakka weapon</a>, make 1 additional attack with that weapon.</li><li>Each time a model in an <span class="kwb">ORKS</span> <span class="kwb">VEHICLE</span> or <span class="kwb">ORKS</span> <span class="kwb">BIKER</span> unit from your army makes a ranged attack, improve the Armour Penetration characteristic of that attack by 1.</li></ul></div><div class="OrkCenter"><div class="OrkArrow"></div></div><div class="OrkCorner"><span class="hi_custom">Stage 2: Give ’Em Sum Dakka!</span><br><ul><li>Each time a model in an <span class="kwb">ORKS</span> <span class="kwb">VEHICLE</span> or <span class="kwb">ORKS</span> <span class="kwb">BIKER</span> unit from your army makes a ranged attack, improve the Armour Penetration characteristic of that attack by 1.</li></ul></div>|
000005746||Grand Warlord||false|ORK|If this model is included in your army, it must be your <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>.|
000005748||Dead Tough||false|ORK|This model has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000005749||Warboss (Aura)||false|ORK|While a friendly <span class="tooltip01089" data-tooltip-content="#tooltip_content01089" data-tooltip-anchor="#tooltip_content01089"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">CORE</span></span> or <span class="tooltip01090" data-tooltip-content="#tooltip_content01090" data-tooltip-anchor="#tooltip_content01090"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">CHARACTER</span></span> unit is within 6" of this model, each time a model in that unit makes a melee attack, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000005750||Grot Gunner||false|ORK|Each time this model makes an attack with a big shoota, or a Relic that replaces this model’s big shoota, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000005751||Big Red Button||false|ORK|Each time this model Advances, do not make an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a>. Instead, until the end of the phase, add 6" to the Move characteristic of this model.|
000005753||Squigstoppa||false|ORK|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> you can select one enemy <span class="kwb">MONSTER</span> unit that is within 6" of this model and roll one D6: on a 2+, that unit is not eligible to fight this phase until after all eligible units from your army have done so.|
000005754||Super Runts||false|ORK|At the start of the first battle round select one <span class="tooltip01091" data-tooltip-content="#tooltip_content01091" data-tooltip-anchor="#tooltip_content01091"><span class="kwb">GRETCHIN</span> <span class="kwb">CORE</span></span> unit from your army to be Zodgrod’s super runts. Each time a model in that unit makes an attack, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>. That unit can shoot while <a href="/wh40k9ed/the-rules/core-rules/#Performing-Actions">performing an action</a> without that action failing.|
000005755||Targetin’ Squig||false|ORK|Each time this model makes an attack with a shoota, or a Relic that replaces this model’s shoota, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000005756||Beastboss (Aura)||false|ORK|While a friendly <span class="tooltip01092" data-tooltip-content="#tooltip_content01092" data-tooltip-anchor="#tooltip_content01092"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> <span class="kwb">CORE</span></span> or <span class="tooltip01093" data-tooltip-content="#tooltip_content01093" data-tooltip-anchor="#tooltip_content01093"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> <span class="kwb">CHARACTER</span></span> unit is within 6" of this model, each time a model in that unit makes a melee attack, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000005757||Thick Hide||false|ORK|Each time an attack is allocated this model, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
000005759||Tougher than a Rok Squig||false|ORK|This model has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000005760||Beastboss (Aura)||false|ORK|While a friendly <span class="tooltip01094" data-tooltip-content="#tooltip_content01094" data-tooltip-anchor="#tooltip_content01094"><span class="kwb">SNAKEBITE</span> <span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> <span class="kwb">CORE</span></span> or <span class="tooltip01095" data-tooltip-content="#tooltip_content01095" data-tooltip-anchor="#tooltip_content01095"><span class="kwb">SNAKEBITE</span> <span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> <span class="kwb">CHARACTER</span></span> unit is within 6" of this model, each time a model in that unit makes a melee attack, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000005761||Cowardly||false|ORK|Unless a friendly <span class="tooltip01096" data-tooltip-content="#tooltip_content01096" data-tooltip-anchor="#tooltip_content01096"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">RUNTHERD</span></span> model is within 6" of this unit, each time a model in this unit makes a <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition test</a>, subtract 1 from the result.|
000005762||Diminutive||false|ORK|Each time a ranged attack is allocated to a model in this unit while it is receiving the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefits of cover</a>, add an additional 1 to any armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made against that attack.|
000005763||Sawbonez||false|ORK|At the end of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, this model can heal one friendly <span class="tooltip00271" data-tooltip-content="#tooltip_content00271" data-tooltip-anchor="#tooltip_content00271"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00772" data-tooltip-content="#tooltip_content00772" data-tooltip-anchor="#tooltip_content00772"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">BIKER</span></span> model whose unit is within 3" of it. If you do so, roll one D6: on a 1, that model suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>. On a 2+, that model regains up to 2 lost wounds. Each model can only be healed once per turn.|
000005764||Dok’s Toolz (Aura)||false|ORK|While a friendly <span class="tooltip00271" data-tooltip-content="#tooltip_content00271" data-tooltip-anchor="#tooltip_content00271"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00772" data-tooltip-content="#tooltip_content00772" data-tooltip-anchor="#tooltip_content00772"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">BIKER</span></span> unit is within 3" of this model, each time a model in that unit would lose a wound, roll one D6: on a 6, that wound is not lost.|
000005765||Pyromaniaks||false|ORK|If an enemy unit is destroyed by an attack made with a burna by this unit, until your next turn, each time a <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale test</a> is taken for this unit, it is automatically passed.|
000005766||Mekaniak||false|ORK|At the end of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, each Spanner model can repair one friendly <span class="tooltip00769" data-tooltip-content="#tooltip_content00769" data-tooltip-anchor="#tooltip_content00769"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">VEHICLE</span></span> model within 3" of it. That <span class="kwb">VEHICLE</span> model regains 1 lost wound. Each model can only be repaired once per turn.|
000005767||Mekaniak||false|ORK|At the end of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, this model can repair one friendly <span class="tooltip00769" data-tooltip-content="#tooltip_content00769" data-tooltip-anchor="#tooltip_content00769"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">VEHICLE</span></span> model within 3" of it. That <span class="kwb">VEHICLE</span> model regains 1 lost wound. Each model can only be repaired once per turn.|
000005768||Grot oiler||true|ORK|Once per battle, when the bearer repairs a <span class="tooltip00488" data-tooltip-content="#tooltip_content00488" data-tooltip-anchor="#tooltip_content00488"><span class="kwb">VEHICLE</span></span> model, that model can regain 1 additional lost wound.<br><br><i>We recommend placing a Grot Oiler model next to the unit as a reminder, removing it once this ability has been used (a Grot Oiler does not count as a model for any rules purposes).</i>|
000005769||Distraction grot||true|ORK|Once per battle, when the bearer is selected to fight, you can treat models in this unit as if they are within 1" of a <a href="/wh40k9ed/the-rules/core-rules/#Terrain-Features-1">terrain feature</a>.<br><br><i>We recommend placing a Distraction Grot model next to the unit as a reminder, removing it once this ability has been used (a Distraction Grot does not count as a model for any rules purposes).</i>|
000005770||Cloud of Smoke||false|ORK|Each time a ranged attack is made against this unit, subtract 1 from that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000005771||Big Red Button||false|ORK|Each time this unit Advances, do not make an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a>. Instead, until the end of the phase, add 6" to the Move characteristic of model’s in this unit.|
000005772||Smasha ’Ead||false|ORK|Each time this model finishes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> or <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a> move, select one enemy unit that is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of this model and roll five D6; for each result of 4+, that enemy unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000005773||Squigboss||false|ORK|For each <span class="tooltip01097" data-tooltip-content="#tooltip_content01097" data-tooltip-anchor="#tooltip_content01097"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">SQUIGHOG</span> <span class="kwb">BOYZ</span></span> unit included in a Detachment, up to two <span class="tooltip01098" data-tooltip-content="#tooltip_content01098" data-tooltip-anchor="#tooltip_content01098"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">NOB</span> <span class="kwb2">ON</span> <span class="kwb">SMASHA</span> <span class="kwb">SQUIG</span></span> units can be included in that Detachment without taking up any <a href="/wh40k9ed/the-rules/core-rules/#Battlefield-Role-Slots">Battlefield Role slots</a>.|
000005774||Big bomb||true|ORK|Once per battle, in your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, after the bearer makes a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a> or <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a>, you can select one point on the battlefield the bearer moved across this phase. Roll one D6 for each unit within 3" of that point, subtracting 1 if that unit is a <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> (excluding <span class="kwb">VEHICLE</span> or <span class="kwb">MONSTER</span> units); on a 4+, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000005775||Swoopin’ Down||false|ORK|During deployment, you can set up this unit high in the skies instead of setting it up on the battlefield. If you do so, then in the <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of one of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a> you can set up this unit anywhere on the battlefield that is more than 9" away from any enemy models.|
000005776||Artillery and Crew||false|ORK|Each Mek Gun and its crew are treated as a single model for all rules purposes (crew models must remain within 1" of their Mek Gun model). This means that the crew models cannot be targeted or attacked separately and that visibility and all ranges are measured to and from the Mek Gun’s model, not the crew models. This unit cannot <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a>, is never <a href="/wh40k9ed/the-rules/core-rules/#1.-Charges">eligible to charge</a> or <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroically Intervene</a>, and cannot make <a href="/wh40k9ed/the-rules/core-rules/#Pile-In">pile-in</a> or <a href="/wh40k9ed/the-rules/core-rules/#Consolidate">consolidation moves</a>.|
000005777||Snagged||false|ORK|Each time this model makes an attack with its stikka kannon, if an enemy <span class="kwb">VEHICLE</span> or <span class="kwb">MONSTER</span> model (excluding <span class="kwb">TITANIC</span> or <span class="kwb">AIRCRAFT</span> models) loses any wounds as a result of that attack, roll one D6: on a 4+, that enemy model cannot finish any type of move more than 12" from this model until the start of your next turn. If this model moves for any reason, or is destroyed, this effect ends.|
000005778||Explodes||false|ORK|When this transport is destroyed, roll one D6 before any embarked models <a href="/wh40k9ed/the-rules/core-rules/#Disembark">disembark</a> and before removing it from play. On a 6 it explodes, and each unit within 3" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000005779||Explodes||false|ORK|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000005780||Workshop||false|ORK|When this fortification is set up on the battlefield, all of the Scrap Piles and Scrap Barricades must be set up within 6" of the Mekboy Workbench. Once it has been set up, each piece of this Fortification is treated as a <a href="/wh40k9ed/the-rules/core-rules/#Terrain-Features-1">terrain feature</a>.|
000005781||Terrain Traits||false|ORK|Each piece of this <a href="/wh40k9ed/the-rules/core-rules/#Terrain-Features-1">terrain feature</a> is treated as an <a href="/wh40k9ed/the-rules/core-rules/#Obstacles">Obstacle</a> with the following <a href="/wh40k9ed/the-rules/core-rules/#Terrain-Traits">terrain traits</a>: <a href="/wh40k9ed/the-rules/core-rules/#Defence-Line">Defence Line</a>, <a href="/wh40k9ed/the-rules/core-rules/#Light-Cover">Light Cover</a>, <a href="/wh40k9ed/the-rules/core-rules/#Heavy-Cover">Heavy Cover</a>, <a href="/wh40k9ed/the-rules/core-rules/#Defensible">Defensible</a>, <a href="/wh40k9ed/the-rules/core-rules/#Unstable-Position">Unstable Position</a>, <a href="/wh40k9ed/the-rules/core-rules/#Difficult-Ground">Difficult Ground</a>.|
000005782||Fixin’ Toolz||false|ORK|While a <span class="tooltip01099" data-tooltip-content="#tooltip_content01099" data-tooltip-anchor="#tooltip_content01099"><span class="kwb">MEK</span></span> or <span class="tooltip01100" data-tooltip-content="#tooltip_content01100" data-tooltip-anchor="#tooltip_content01100"><span class="kwb">BIG</span> <span class="kwb">MEK</span></span> model is within 1" of the Mekboy Workbench <a href="/wh40k9ed/the-rules/core-rules/#Terrain-Features-1">terrain feature</a>, each time that model uses their <span class="redfont">Mekaniak</span> or <span class="redfont">Big Mekaniak</span> ability, add 1 to the number of wounds the <span class="tooltip00488" data-tooltip-content="#tooltip_content00488" data-tooltip-anchor="#tooltip_content00488"><span class="kwb">VEHICLE</span></span> unit being repaired regains.|
000005783||I’ll Av Wot E’s Avin!||false|ORK|If this model is included in your army, each <a href="/wh40k9ed/factions/orks/#Kustom-Jobs">Kustom Job</a> can be selected twice for your army, instead of once. Each model can still only have one Kustom Job.|
