id|name|type|description|source_id|is_relic|faction_id|faction_name|legend|
000003988|Shadesword|Relics of Chaos|Model equipped with power sword or force sword only. This Relic replaces a power sword or force sword and has the following-profile:||true|CSM|Chaos Space Marines|This black blade can transform into a cruel shadow that passes through armour but leaves flesh split and bleeding in its wake.|
000003989|Splinters of the Ghost Razors|Relics of Chaos|<span class="tooltip00238" data-tooltip-content="#tooltip_content00238" data-tooltip-anchor="#tooltip_content00238"><span class="kwb">TERMINATOR</span></span> model equipped with lightning claw only. This Relic replaces a lightning claw and has the following profile:||true|CSM|Chaos Space Marines|Fragments of Huron’s former claw still pulse with baleful energies.|
s00004121|Kustom force field|Other Wargear|(Aura) While a friendly <span class="kwb">ORKS</span> unit is within 6" of the bearer, it has a 6+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. The range of this <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura ability</a> can never be increased, unless specifically stated otherwise.||false|ORK|Orks||
s00004156|Command uplink|Other Wargear|The bearer gains the <span class="tooltip00534" data-tooltip-content="#tooltip_content00534" data-tooltip-anchor="#tooltip_content00534"><span class="kwb">DATA-TETHER</span></span> keyword and the following ability: ‘<span class="redfont">Command Uplink (Aura)</span><b>:</b> While a friendly <span class="tooltip00551" data-tooltip-content="#tooltip_content00551" data-tooltip-anchor="#tooltip_content00551"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit is within 3" of this model, add 1 to the Leadership characteristic of models in that unit and that unit gains the <span class="kwb">DATA-TETHER</span> keyword.’||false|AdM|Adeptus Mechanicus||
s00004157|Chaff launcher|Other Wargear|The bearer gains the <span class="tooltip00535" data-tooltip-content="#tooltip_content00535" data-tooltip-anchor="#tooltip_content00535"><span class="kwb">SMOKESCREEN</span></span> keyword. Each time an attack is allocated to the bearer, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).||false|AdM|Adeptus Mechanicus||
s00004308|Communication relay|Other Wargear|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if your <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> is embarked within the bearer, you gain 1CP.||false|SM|Space Marines||
s00004347|Relic shield|Other Wargear|Add 1 to armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throws</a> made for the bearer. In addition, each time the bearer would lose a wound as the result of a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>, roll one D6: on a 4+, that wound is not lost.||false|SM|Space Marines||
s00004451|Jump pack|Other Wargear|The bearer has a Move characteristic of 12", the <a href="/wh40k9ed/factions/space-marines/#Death-From-Above-1">Death From Above</a> ability and the <span class="tooltip00784" data-tooltip-content="#tooltip_content00784" data-tooltip-anchor="#tooltip_content00784"><span class="kwb">FLY</span></span> and <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> keywords.||false|SM|Space Marines||
s00004464|Reiver grav-chute|Other Wargear|The bearer has the <a href="/wh40k9ed/factions/space-marines/#Death-From-Above-1">Death From Above</a> ability.||false|SM|Space Marines||
s00004466|Blizzard shield|Other Wargear|The bearer has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.||false|SM|Space Marines||
s00004474|Vindicator siege shield|Other Wargear|Each time a ranged attack is allocated to the bearer, add 1 to any armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made against that attack.||false|SM|Space Marines||
s00004530|Magna-grapple|Other Wargear|Each time an enemy <span class="kwb">VEHICLE</span> unit (excluding <a href="/wh40k9ed/the-rules/core-rules/#Aircraft"><span class="kwb">AIRCRAFT</span></a>) is selected to <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fall Back</a> whilst it is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of the bearer, you can engage the bearer’s magna-grapple. If you do, roll 2D6. If the result is less than the Strength characteristic of that enemy unit, it can Fall Back normally; otherwise it cannot Fall Back this phase and must <a href="/wh40k9ed/the-rules/core-rules/#Remain-Stationary">Remain Stationary</a> instead. ||false|SM|Space Marines||
s00004531|Smoke launchers|Other Wargear|The bearer has the <span class="tooltip00619" data-tooltip-content="#tooltip_content00619" data-tooltip-anchor="#tooltip_content00619"><span class="kwb">SMOKESCREEN</span></span> keyword.||false|SM|Space Marines||
s00004593|Watcher in the Dark|Other Wargear|Once per battle, this unit can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch</a> as if it were a <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"><span class="kwb">PSYKER</span></a>. If the model attempting to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> the psychic power is a <span class="kwb">CHAOS</span> <span class="kwb">PSYKER</span>, you can re-roll that Deny the Witch test.<br><br><i><b>Designer’s Note</b>: We recommend placing a Watcher in the Dark model next to the unit as a reminder, removing it once this ability has been used (a Watcher in the Dark does not count as a model for any rules purposes).</i>||false|SM|Space Marines||
s00004615|Deathwatch teleport homer|Other Wargear|Once per battle, at the start of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, if this unit contains a <span class="kwb">TERMINATOR</span> model, you can remove this unit from the battlefield and then, in the <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of your next Movement phase, you can set this unit back up on the battlefield, anywhere wholly within your own deployment zone and more than 9" away from any enemy models, or anywhere within 3" of a friendly <span class="kwb">DEATHWATCH</span> model and more than 9" away from any enemy models. If the battle ends and this unit is not on the battlefield, it is destroyed. If this unit has split into two units because of its <a href="/wh40k9ed/factions/space-marines/#Combat-Squads-6">Combat Squads</a> ability, only one of those units can use the Deathwatch Teleport Homer ability.<br><br><i><b>Designer’s Note</b>: We recommend placing a Deathwatch Teleport Homer model next to the unit as a r||false|SM|Space Marines||
s00004618|Auspex Array|Other Wargear|Each time the bearer makes a ranged attack, the target does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefits of cover</a> against that attack.||false|SM|Space Marines||
s00004656|Wolf standard|Other Wargear|Each time an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a> or <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> is made for the bearer’s unit, you can re-roll any dice rolls of 1.||false|SM|Space Marines||
s00004734|Canoptek control node|Other Wargear|The bearer has the following ability: ‘<span class="redfont">Control Node (Aura)</span>: While a friendly <span class="tooltip00785" data-tooltip-content="#tooltip_content00785" data-tooltip-anchor="#tooltip_content00785"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CANOPTEK</span></span> unit is within 6" of this model, each time a model in that unit makes an attack, add 1 to that attack's <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.’||false|NEC|Necrons||
s00004984|Thermal jets|Other Wargear|After the bearer has moved, you can select one unit the bearer moved across and roll one D6, subtracting 2 from the roll if that unit has the <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> keyword: on a 2-5, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>; on a 6, that unit suffers D6 mortal wounds.||false|CSM|Chaos Space Marines||
s00004988|Explorator augury web|Other Wargear|Enemy units that are set up on the battlefield as <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements</a> cannot be set up within 12" of the bearer. The bearer has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 6 <span class="tooltip00237" data-tooltip-content="#tooltip_content00237" data-tooltip-anchor="#tooltip_content00237"><span class="kwb2">&lt;<span class="kwb3">L</span>EGION&gt;</span> <span class="kwb">INFANTRY</span></span> models, instead of 10.||false|CSM|Chaos Space Marines||
s00004989|Heavy armour|Other Wargear|The bearer has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.||false|CSM|Chaos Space Marines||
s00004996|Infernal bomb|Other Wargear|Once per turn, if the bearer has any infernal bombs remaining, it can drop one of them. Immediately after the bearer has moved, you can select one point on the battlefield the bearer moved across this phase. Roll one D6 for each unit within 6" of that point, subtracting 1 if that model is a <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> (excluding <span class="kwb">VEHICLE</span> or <span class="kwb">MONSTER</span> units): on a 4-5, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>; on a 6, that unit suffers D6 mortal wounds. Each infernal bomb can only be dropped once per battle.||false|CSM|Chaos Space Marines||
s00005015|Thermal jet array|Other Wargear|After the bearer has moved, you can select one unit this model moved across and roll one D6, subtracting 1 from the roll if that unit has the <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> keyword: on a 2-4, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>; on a 5+, that unit suffers 2D3 mortal wounds.||false|CSM|Chaos Space Marines||
s00005173|Foetid wings|Other Wargear|The bearer has a Move characteristic of 10" and the <a href="/wh40k9ed/the-rules/core-rules/#Flying"><span class="kwb">FLY</span></a> keyword.||false|DG|Death Guard||
s00005183|Sigil of decay|Other Wargear|Each time an attack is made with a <a href="/wh40k9ed/factions/death-guard/#Bolt-Weapons">bolt weapon</a> by a model in the bearer’s unit, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 automatically wounds the target.||false|DG|Death Guard||
s00005192|Chimes of contagion|Other Wargear|Add 3" to the Contagion Range of all <a href="/wh40k9ed/factions/death-guard/#Contagions-of-Nurgle">Contagion abilities</a> that the bearer’s unit has (to a maximum of 12").||false|DG|Death Guard||
s00005366|Shock prow|Other Wargear|The bearer has the <span class="tooltip00786" data-tooltip-content="#tooltip_content00786" data-tooltip-anchor="#tooltip_content00786"><span class="kwb">SHOCK</span> <span class="kwb">PROW</span></span> keyword.||false|DRU|Drukhari||
s00005596|Endurant implants|Other Wargear|The bearer has an Attacks characteristic of 3 and a Strength characteristic of 5.||false|AS|Adepta Sororitas||
s00005602|Anchorite sarcophagus|Other Wargear|The bearer has a Save characteristic of 3+.||false|AS|Adepta Sororitas||
s00005768|Grot oiler|Other Wargear|Once per battle, when the bearer repairs a <span class="tooltip00520" data-tooltip-content="#tooltip_content00520" data-tooltip-anchor="#tooltip_content00520"><span class="kwb">VEHICLE</span></span> model, that model can regain 1 additional lost wound.<br><br><i>We recommend placing a Grot Oiler model next to the unit as a reminder, removing it once this ability has been used (a Grot Oiler does not count as a model for any rules purposes).</i>||false|ORK|Orks||
s00005769|Distraction grot|Other Wargear|Once per battle, when the bearer is selected to fight, you can treat models in this unit as if they are within 1" of a <a href="/wh40k9ed/the-rules/core-rules/#Terrain-Features-1">terrain feature</a>.<br><br><i>We recommend placing a Distraction Grot model next to the unit as a reminder, removing it once this ability has been used (a Distraction Grot does not count as a model for any rules purposes).</i>||false|ORK|Orks||
s00005774|Big bomb|Other Wargear|Once per battle, in your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, after the bearer makes a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a> or <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a>, you can select one point on the battlefield the bearer moved across this phase. Roll one D6 for each unit within 3" of that point, subtracting 1 if that unit is a <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> (excluding <span class="kwb">VEHICLE</span> or <span class="kwb">MONSTER</span> units); on a 4+, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.||false|ORK|Orks||
s00005785|Shoutin’ pole|Other Wargear|While a <span class="tooltip00787" data-tooltip-content="#tooltip_content00787" data-tooltip-anchor="#tooltip_content00787"><span class="kwb">WARBOSS</span></span> model is embarked upon this <a href="/wh40k9ed/the-rules/core-rules/#Transports"><span class="kwb">TRANSPORT</span></a>, the bearer gains that <span class="kwb">WARBOSS</span> model’s <span class="redfont">Warboss</span>, <span class="redfont">Beastboss</span> or <span class="redfont">Flashiest Gitz</span> <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura ability</a>.||false|ORK|Orks||
s00005854|Sanctum Sigilum|Other Wargear|This model has a 3+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.||false|GK|Grey Knights||
s00005879|Infernum halo-launcher|Other Wargear|Each time a ranged attack made by an <a href="/wh40k9ed/the-rules/core-rules/#Aircraft"><span class="kwb">AIRCRAFT</span></a> model is allocated to the bearer, add 1 to any armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made against that attack.||false|GK|Grey Knights||
s00005896|Disc of Tzeentch|Other Wargear|The bearer has a Move characteristic of 12" and the <span class="tooltip00788" data-tooltip-content="#tooltip_content00788" data-tooltip-anchor="#tooltip_content00788"><span class="kwb">FLY</span></span> and <span class="tooltip00789" data-tooltip-content="#tooltip_content00789" data-tooltip-anchor="#tooltip_content00789"><span class="kwb">CAVALRY</span></span> keywords, and does not have the <span class="tooltip00726" data-tooltip-content="#tooltip_content00726" data-tooltip-anchor="#tooltip_content00726"><span class="kwb">INFANTRY</span></span> keyword.||false|TS|Thousand Sons||
s00005899|Wings|Other Wargear|The bearer has a Move characteristic of 12" and the <span class="tooltip00788" data-tooltip-content="#tooltip_content00788" data-tooltip-anchor="#tooltip_content00788"><span class="kwb">FLY</span></span> keyword.||false|TS|Thousand Sons||
s00005910|Vindicator siege shield|Other Wargear|Each time a ranged attack is allocated to the bearer, add 1 to any armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made against that attack.||false|TS|Thousand Sons||
s00005942|Banner of Fallen Crusaders|Other Wargear|The bearer has the following ability: ‘<span class="redfont">Banner of Fallen Crusaders (Aura)</span><b>:</b> While a friendly <span class="tooltip00543" data-tooltip-content="#tooltip_content00543" data-tooltip-anchor="#tooltip_content00543"><span class="kwb">BLACK</span> <span class="kwb">TEMPLARS</span> <span class="kwb">CORE</span></span> or <span class="tooltip00790" data-tooltip-content="#tooltip_content00790" data-tooltip-anchor="#tooltip_content00790"><span class="kwb">BLACK</span> <span class="kwb">TEMPLARS</span> <span class="kwb">CHARACTER</span></span> unit is within 6" of this unit, each time an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a> is made for that unit, add D3+3" to that unit’s Move characteristic instead of D6".’||false|SM|Space Marines||
s00005943|Remnant of the Fallen Temple|Other Wargear|The bearer has the following ability: ‘<span class="redfont">Remnant of the Fallen Temple (Aura)</span><b>:</b> While a friendly <span class="tooltip00543" data-tooltip-content="#tooltip_content00543" data-tooltip-anchor="#tooltip_content00543"><span class="kwb">BLACK</span> <span class="kwb">TEMPLARS</span> <span class="kwb">CORE</span></span> or <span class="tooltip00790" data-tooltip-content="#tooltip_content00790" data-tooltip-anchor="#tooltip_content00790"><span class="kwb">BLACK</span> <span class="kwb">TEMPLARS</span> <span class="kwb">CHARACTER</span></span> unit is within 6" of this unit, each time a model in that unit would lose a wound, roll one D6; on a 6+, that wound is not lost.’||false|SM|Space Marines||
s00005944|Sceptre of Anointing|Other Wargear|Each time a roll is made to determine if a litany recited by this unit’s Chaplain Grimaldus model is inspiring, add 1 to that roll.||false|SM|Space Marines||
s00006002|Sacred banner|Other Wargear|You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for the bearer's unit.||false|AS|Adepta Sororitas||
s00006023|Comms antenna|Other Wargear|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if one or more <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> units are <a href="/wh40k9ed/the-rules/core-rules/#Embark">embarked</a> within this <a href="/wh40k9ed/the-rules/core-rules/#Buildings">Building</a> model, roll one D6: on a 5+, you gain one <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command point</a>.||false|UN|Unaligned||
s00006024|Roof hatch|Other Wargear|Each time this model is selected to shoot, up to 15 <a href="/wh40k9ed/the-rules/core-rules/#Embark">embarked</a> models can be selected to shoot using its <span class="redfont">Fire Points</span> ability, instead of 10.||false|UN|Unaligned||
s00006058|Archeotech grenades|Other Wargear|The bearer gains the <span class="tooltip00791" data-tooltip-content="#tooltip_content00791" data-tooltip-anchor="#tooltip_content00791"><span class="kwb">ARCHEOTECH</span> <span class="kwb">GRENADES</span></span> keyword.||false|CA|Astra Cartographica||
s00006059|Concealed archeotech weapon|Other Wargear|Once per battle, at the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, you can select one enemy unit within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of the bearer. If you do so, roll one D6: on a 2-3, that enemy unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>; on a 4-5, that enemy unit suffers D3 mortal wounds; on a 6, that enemy unit suffers 3 mortal wounds.||false|CA|Astra Cartographica||
s00006060|Concussion grenades|Other Wargear|The bearer gains the <span class="tooltip00792" data-tooltip-content="#tooltip_content00792" data-tooltip-anchor="#tooltip_content00792"><span class="kwb">CONCUSSION</span> <span class="kwb">GRENADES</span></span> keyword.||false|CA|Astra Cartographica||
s00006061|Disruption field generator|Other Wargear|The bearer has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.||false|CA|Astra Cartographica||
s00006062|Multi-spectral auspicator|Other Wargear|Each time the bearer makes an attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.||false|CA|Astra Cartographica||
s00006063|Refractor field|Other Wargear|The bearer has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.||false|CA|Astra Cartographica||
s00006064|Servo-skull targeters|Other Wargear|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, select one enemy unit visible to the bearer. Until the end of the phase, the bearer gains the following ability: ‘<span class="redfont">Enemy Sighted (Aura)</span><b>:</b> While a friendly <span class="tooltip00793" data-tooltip-content="#tooltip_content00793" data-tooltip-anchor="#tooltip_content00793"><span class="kwb">ASTRA</span> <span class="kwb">CARTOGRAPHICA</span></span> unit is within 6" of this model, each time a model in that unit makes an attack against that enemy unit, the target does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefits of cover</a> against that attack.’||false|CA|Astra Cartographica||
s00006067|Canid|Other Wargear|Once per battle, when this unit is selected to fight, you can select one enemy unit (excluding <span class="kwb">VEHICLE</span> units) within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of this unit. Roll one D6, subtracting 2 if that unit has the <span class="kwb">MONSTER</span> keyword: on a 2-5, that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>; on a 6, it suffers D3 mortal wounds.<br><br><i>We recommend placing a Canid model next to the unit as a reminder, removing it once this ability has been used (a Canid does not count as a model for any rules purposes).</i>||false|CA|Astra Cartographica||
s00006214|Praesidium shield|Other Wargear|Add 1 to armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throws</a> made for the bearer.||false|AC|Adeptus Custodes||
s00006225|Vexilla defensor|Other Wargear|The bearer has the following <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura ability</a>: ‘<span class="redfont">Vexilla Defensor (Aura)</span><b>:</b> While a friendly <span class="tooltip00575" data-tooltip-content="#tooltip_content00575" data-tooltip-anchor="#tooltip_content00575"><span class="kwb2">&lt;<span class="kwb3">S</span>HIELD</span> <span class="kwb">HOST&gt;</span> <span class="kwb">CORE</span></span> or <span class="tooltip00576" data-tooltip-content="#tooltip_content00576" data-tooltip-anchor="#tooltip_content00576"><span class="kwb2">&lt;<span class="kwb3">S</span>HIELD</span> <span class="kwb">HOST&gt;</span> <span class="kwb">CHARACTER</span></span> unit is within 6" of this model, it has the benefits of <a href="/wh40k9ed/the-rules/core-rules/#Light-Cover">Light Cover</a>.’||false|AC|Adeptus Custodes||
s00006226|Vexilla imperius|Other Wargear|The bearer has the following <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura ability</a>: ‘<span class="redfont">Vexilla Imperius (Aura)</span><b>:</b> While a friendly <span class="tooltip00575" data-tooltip-content="#tooltip_content00575" data-tooltip-anchor="#tooltip_content00575"><span class="kwb2">&lt;<span class="kwb3">S</span>HIELD</span> <span class="kwb">HOST&gt;</span> <span class="kwb">CORE</span></span> or <span class="tooltip00576" data-tooltip-content="#tooltip_content00576" data-tooltip-anchor="#tooltip_content00576"><span class="kwb2">&lt;<span class="kwb3">S</span>HIELD</span> <span class="kwb">HOST&gt;</span> <span class="kwb">CHARACTER</span></span> unit is within 6" of this model, add 1 to the Attacks characteristic of each model in its unit.’||false|AC|Adeptus Custodes||
s00006227|Vexilla magnifica|Other Wargear|The bearer has the following <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura ability</a>: ‘<span class="redfont">Vexilla Magnifica (Aura)</span><b>:</b> While a friendly <span class="tooltip00575" data-tooltip-content="#tooltip_content00575" data-tooltip-anchor="#tooltip_content00575"><span class="kwb2">&lt;<span class="kwb3">S</span>HIELD</span> <span class="kwb">HOST&gt;</span> <span class="kwb">CORE</span></span> or <span class="tooltip00576" data-tooltip-content="#tooltip_content00576" data-tooltip-anchor="#tooltip_content00576"><span class="kwb2">&lt;<span class="kwb3">S</span>HIELD</span> <span class="kwb">HOST&gt;</span> <span class="kwb">CHARACTER</span></span> unit is within 6" of this model, it has the benefits of <a href="/wh40k9ed/the-rules/core-rules/#Dense-Cover">Dense Cover</a>.’||false|AC|Adeptus Custodes||
s00006259|Psychic familiar|Other Wargear|Once per battle, you can re-roll one <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a> taken for this model.<br><br><i>We recommend placing a Psychic Familiar model next to this model as a reminder, removing it once this ability has been used (a Psychic Familiar does not count as a model for any rules purposes).</i>||false|GC|Genestealer Cults||
s00006264|Cult lash whip|Other Wargear|Each time the bearer makes a melee attack against a unit (excluding a <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> unit), you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.||false|GC|Genestealer Cults||
s00006352|Markerlight|Other Wargear|The bearer gains the <span class="tooltip00794" data-tooltip-content="#tooltip_content00794" data-tooltip-anchor="#tooltip_content00794"><span class="kwb">MARKERLIGHT</span></span> keyword.||false|TAU|T’au Empire||
s00006371|Counterfire defence system|Other Wargear|The bearer gains the <span class="tooltip00795" data-tooltip-content="#tooltip_content00795" data-tooltip-anchor="#tooltip_content00795"><span class="kwb">COUNTERFIRE</span> <span class="kwb">DEFENCE</span> <span class="kwb">SYSTEM</span></span> keyword.||false|TAU|T’au Empire||
s00006372|Early warning override|Other Wargear|<ul><li>Each time the bearer fires <a href="/wh40k9ed/the-rules/core-rules/#Overwatch">Overwatch</a>, it scores hits on unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> of 5+, instead of 6.</li><li>Each time you use the <a href="/wh40k9ed/the-rules/core-rules/#Stratagems">Fire Overwatch</a> Stratagem, if the bearer is on the battlefield and its unit is selected to fire Overwatch, reduce the CP cost of that Stratagem by 1CP (to a minimum of 0CP). Note that the CP cost is only reduced by 1CP for that use of the Stratagem; any future usages of it cost the normal amount of <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">CPs</a>.</li></ul>||false|TAU|T’au Empire||
s00006373|Iridium battlesuit|Other Wargear|The bearer has a Save characteristic of 2+.||false|TAU|T’au Empire||
s00006376|Positional relay|Other Wargear|Once per battle round, when you set up a friendly <span class="tooltip00796" data-tooltip-content="#tooltip_content00796" data-tooltip-anchor="#tooltip_content00796"><span class="kwb2">&lt;<span class="kwb3">S</span>EPT&gt;</span></span> <a href="/wh40k9ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a> unit, the bearer can use this wargear item. If it does, that unit counts the battle round number as one higher than the current battle round number for the purpose of determining where it is set up, but when doing so it must be set up within 6" of the bearer.||false|TAU|T’au Empire||
s00006385|Hover drone|Other Wargear|The bearer has a Move characteristic of 10" and the <span class="tooltip00797" data-tooltip-content="#tooltip_content00797" data-tooltip-anchor="#tooltip_content00797"><span class="kwb">FLY</span></span> keyword.||false|TAU|T’au Empire||
s00006410|Drone controller|Other Wargear|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one <span class="tooltip00798" data-tooltip-content="#tooltip_content00798" data-tooltip-anchor="#tooltip_content00798"><span class="kwb">DRONE</span></span> unit within 6" of the bearer. Until the start of your next Command phase:<br><ul><li><span class="kwb">DRONE</span> models in that unit have a Ballistic Skill characteristic of 4+.</li><li><span class="tooltip00799" data-tooltip-content="#tooltip_content00799" data-tooltip-anchor="#tooltip_content00799"><span class="kwb">GUN</span> <span class="kwb">DRONE</span></span> models in that unit lose the <span class="redfont">Threat Identification Protocol</span> ability.</li></ul>||false|TAU|T’au Empire||
s00006413|Flare launcher|Other Wargear|Each time the bearer would lose a wound as the result of a ranged attack with a Strength characteristic of 7 or more, roll one D6: on a 5+, that wound is not lost.||false|TAU|T’au Empire||
s00006417|Advanced targeting system|Other Wargear|Each time the bearer makes a ranged attack, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 automatically wounds the target.||false|TAU|T’au Empire||
s00006418|Stabilised optics|Other Wargear|The bearer does not suffer the penalty to <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> incurred for firing <a href="/wh40k9ed/the-rules/core-rules/#HEAVY">Heavy weapons</a> in the same turn that their unit has moved, and does not suffer the penalty to hit rolls incurred for firing Heavy weapons at a target that is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of their unit.||false|TAU|T’au Empire||
s00006573|Lash whip|Other Wargear|The bearer gains the <span class="tooltip00800" data-tooltip-content="#tooltip_content00800" data-tooltip-anchor="#tooltip_content00800"><span class="kwb">LASH</span> <span class="kwb">WHIP</span></span> keyword. Each time the bearer makes a melee attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.||false|TYR|Tyranids||
s00006574|Prehensile pincer tail|Other Wargear|Each time the bearer is selected to fight, when resolving its attacks you can re-roll one <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> or one <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.||false|TYR|Tyranids||
