datasheet_id|line|button|description|is_index_wargear|
000002336|6|•|The Wolf Guard Pack Leader’s boltgun can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002336|7|•|The Wolf Guard Pack Leader’s bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002336|8|•|The Wolf Guard Terminator Pack Leader’s power sword can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield.|false|
000002336|9|•|The Wolf Guard Terminator Pack Leader’s storm bolter can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list.|false|
000002337|1|•|Any number of models can each have their boltgun replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002337|2|•|Any number of models can each have their bolt pistol replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002337|3|•|All of the models in the unit can be equipped with 1 jump pack each (<b>Power Rating +1</b> if the unit contains 5 models, <span class="kwb">POWER</span> <span class="kwb">RATING</span> <span class="kwb">+2</span> if the unit contains 6 or more models).|false|
000002339|1|•|Any number of models can each have their power fist or power sword replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield. |false|
000002339|2|•|Any number of models can each have their storm bolter replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list.|false|
000002339|3|•|For every 5 models this unit contains, 1 Wolf Guard Terminator can have its storm bolter replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 storm bolter and 1 cyclone missile launcher.|false|
000002340|1|•|Any number of models can each be equipped with 1 stormfrag auto-launcher.|false|
000002340|2|•|Any number of Wulfen can each have their Wulfen claws replaced with one of the following: 1 great frost axe; 1 Wulfen frost claws; 1 thunder hammer and 1 storm shield.|false|
000002341|1|•|This model’s Fenrisian great axe or great wolf claw and storm bolter can be replaced with 1 blizzard shield and 1 storm bolter.|false|
000002341|2|•|Any of this model’s storm bolters can each be replaced with a heavy flamer.|false|
000002344|1|•|Any number of models can each have their Astartes chainsword replaced with one of the following: 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield.|false|
000002344|2|•|Any number of models can each have their bolt pistol replaced with one of the following: 1 boltgun; 1 plasma pistol; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002346|1|•|Up to two Skyclaw and Skyclaw Pack Leaders’ bolt pistols can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00433" data-tooltip-content="#tooltip_content00433"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002346|2|•|The Skyclaw Pack Leader’s Astartes chainsword can be replaced with one of the following: 1 power axe; 1 power fist; 1 power sword.|false|
000002346|3|•|A Wolf Guard Skyclaw Pack Leader’s Astartes chainsword can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002346|4|•|A Wolf Guard Skyclaw Pack Leader’s bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002347|1|•|Any number of Long Fangs can each have their boltgun replaced with 1 weapon from the <i><span class="tooltip00435" data-tooltip-content="#tooltip_content00435"><span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list.|false|
000002347|2|•|The Long Fang Pack Leader’s boltgun and bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00433" data-tooltip-content="#tooltip_content00433"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002347|3|•|The Long Fang Pack Leader’s Astartes chainsword can be replaced with one of the following: 1 power axe; 1 power fist; 1 power sword.|false|
000002347|4|•|The Wolf Guard Pack Leader’s boltgun can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002347|5|•|The Wolf Guard Pack Leader’s bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002347|6|•|The Wolf Guard Terminator Pack Leader’s power sword can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield.|false|
000002347|7|•|The Wolf Guard Terminator Pack Leader’s storm bolter can be replaced with one of the following: 1 assault cannon; 1 cyclone missile launcher and 1 storm bolter; 1 heavy flamer.|false|
000002347|8|•|The Wolf Guard Terminator Pack Leader’s storm bolter can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list.|false|
000002347|9|•|The unit can be equipped with 1 Armorium Cherub.|false|
000002348|1|•|This model’s skyhammer missile launcher can be replaced with one of the following: 2 melta arrays; 2 twin heavy bolters.|false|
000002348|2|•|This model’s 2 stormstrike missile launchers can be replaced with 2 lascannons.|false|
000002349|1|•|This model’s skyhammer missile launcher can be replaced with one of the following: 2 melta arrays; 2 twin heavy bolters.|false|
000002351|1|•|This model's staff of light can be replaced with one of the following: 1 hyperphase sword; 1 voidblade; 1 warscythe.|false|
000002351|2|•|This model can be equipped with one of the following: 1 phylactery; 1 resurrection orb.|false|
000002352|1|•|This model can be equipped with one of the following: 1 Canoptek cloak; 1 Canoptek control node.|false|
000002354|1|•|This model's aeon stave can be replaced with 1 entropic lance.|false|
000002359|1|•|The Lokhust Heavy Destroyer's gauss destructor can be replaced with 1 enmitic exterminator.|false|
000002362|1|•|This model’s Gun Emplacement Mounts can each be equipped with one of the following: 1 gauss exterminator; 1 tesla destructor.|false|
000002367|1|•|This model’s twin heavy bolter can be replaced with one of the following: 1 twin multi-melta; 1 typhoon missile launcher.|false|
000002367|2|•|This model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.|false|
000002367|3|•|If this unit is from the Minotaurs Chapter, its vengeance launcher and 2 twin hellstrike launchers can be replaced with 1 ROC missile launcher and 2 twin lascannons. If this wargear option is taken, this model’s transport capacity is reduced to 14 <span class="tooltip00486" data-tooltip-content="#tooltip_content00486" data-tooltip-anchor="#tooltip_content00486"><span class="kwb">MINOTAURS</span> <span class="kwb">INFANTRY</span></span> models.|false|
000002367|4|•|This model’s vengeance launcher and 2 twin hellstrike launchers can be replaced with 1 ROC missile launcher and 2 twin lascannons. If this wargear option is taken, this model’s transport capacity is reduced to 14 <span class="tooltip00486" data-tooltip-content="#tooltip_content00486" data-tooltip-anchor="#tooltip_content00486"><span class="kwb">MINOTAURS</span> <span class="kwb">INFANTRY</span></span> models.|false|
000002368|1|•|This model’s twin heavy bolter can be replaced with one of the following: 1 twin lascannon; 1 twin assault cannon.|false|
000002368|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000002368|3|•|This model can be equipped with 1 storm bolter.|false|
000002368|4|•|This model’s twin heavy bolter can be replaced with 1 multi-melta.|false|
000002369|1|•|Any number of models can each have their Tarantula twin heavy bolter replaced with 1 Tarantula twin lascannon.|false|
000002369|2|•|Any number of models can each have their Tarantula twin heavy bolter replaced with one of the following: 1 multi-melta; 1 twin assault cannon.|false|
000002370|1|•|This model may replace its twin heavy bolter with a twin lascannon or a twin assault cannon.|false|
000002370|2|•|This model may take a hunter-killer missile.|false|
000002370|3|•|This model may take a storm bolter.|false|
000002370|4|•|This model’s twin heavy bolter can be replaced with 1 Razorback twin psycannon.|false|
000002371|1|•|This model may replace its assault cannon with an item from the <i><span class="tooltip00484" data-tooltip-content="#tooltip_content00484"><span class="tt">Dreadnought</span> <span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list.|false|
000002371|2|•|This model may replace its Dreadnought combat weapon and storm bolter with a missile launcher.|false|
000002371|3|•|This model may replace its storm bolter with a heavy flamer.|false|
000002371|4|•|This model’s assault cannon, storm bolter and Dreadnought combat weapon can be replaced with one of the following:|false|
000002371|5|-|1 heavy psycannon, 1 storm bolter, 1 Nemesis doomglaive.|false|
000002371|6|-|1 heavy psycannon, 1 incinerator, 1 Nemesis doomglaive.|false|
000002372|1|•|Any number of models can each have their heavy bolter replaced with 1 multi-melta.|false|
000002372|2|•|Any number of models can each have their assault cannon replaced with 1 heavy flamer.|false|
000002374|1|•|The Death Korps Watchmaster’s hot-shot laspistol can be replaced with one weapon from the <i><span class="tooltip00447" data-tooltip-content="#tooltip_content00447"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list.|false|
000002374|2|•|The Death Korps Watchmaster’s chainsword can be replaced with one weapon from the <i><span class="tooltip00446" data-tooltip-content="#tooltip_content00446"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002374|3|•|1 Death Korps Grenadier can be equipped with 1 vox-caster.|false|
000002374|4|•|Up to 2 Death Korps Grenadiers can each have their hot-shot lasgun replaced with one of the following: 1 heavy stubber; 1 weapon from the <i><span class="tooltip00450" data-tooltip-content="#tooltip_content00450"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002374|5|•|2 Death Korps Grenadier models can form 1 Death Korps Grenadier Weapons Team.|false|
000002375|1|•|The Quartermaster Revenant’s hot-shot laspistol can be replaced with one weapon from the <i><span class="tooltip00447" data-tooltip-content="#tooltip_content00447"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list.|false|
000002375|2|•|The Quartermaster Revenant can be equipped with one weapon from the <i><span class="tooltip00446" data-tooltip-content="#tooltip_content00446"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002376|1|•|Any number of models can each have their heavy bolter replaced with one of the following: 1 heavy flamer; 1 multi-melta.|false|
000002376|2|•|Any number of models can each be equipped with 1 hunter-killer missile.|false|
000002378|1|•|This model’s laspistol can be replaced with one of the following: 1 bolt pistol; 2 bolt pistols; 1 boltgun; 1 hot-shot laspistol; 2 hot-shot laspistols; 1 hot-shot lasgun; 2 laspistols; 1 plasma pistol.|false|
000002378|2|•|If this unit does not have two Pistol weapons, this model can be equipped with one of the following: 1 chainsword; 1 power axe; 1 power maul; 1 power sword; 1 power fist. This model cannot be equipped with two <a href="/wh40k9ed/the-rules/core-rules/#PISTOL">Pistol</a> weapons.|false|
000002379|1|•|This model’s heavy bolter can be replaced with 1 heavy flamer.|false|
000002379|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000002379|3|•|This model can be equipped with one of the following: 1 heavy stubber; 1 storm bolter.|false|
000002379|4|•|This model can be equipped with one of the following: 1 dozer blade; 1 track guards.|false|
000002380|1|•|This model’s twin heavy bolters can each be replaced with 1 twin lascannon.|false|
000002380|2|•|This model’s tower sections can each be equipped with one of the following: 1 twin lascannon; 1 twin heavy bolter.|false|
000002381|1|•|This model can be equipped with up to 4 heavy bolters.|false|
000002381|2|•|This model can be equipped with one of the following: 1 Primaris air defence missiles; 1 battle cannon; 1 Primaris Icarus lascannon; 1 Primaris Icarus quad lascannon; 1 multi-melta; 1 Primaris quad gun; 1 twin heavy bolter; 1 twin heavy flamer; 1 twin lascannon; 1 Primaris castellan launcher; 1 Primaris vengeance launcher.|false|
000002382|1|•|This model may replace its heavy bolter with a heavy flamer.|false|
000002382|2|•|This model may replace its multi-laser with a heavy flamer or a heavy bolter.|false|
000002382|3|•|This model may take items from the <i><span class="tooltip00448" data-tooltip-content="#tooltip_content00448"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000002382|4|•|This model can have its multi-laser replaced with 1 twin heavy bolter.|false|
000002382|5|•|This model can have its multi-laser replaced with 1 autocannon.|false|
000002383|1|•|Any model may replace its heavy bolter with a heavy flamer or a multi-melta.|false|
000002383|2|•|Any model may take items from the <i><span class="tooltip00448" data-tooltip-content="#tooltip_content00448"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000002383|3|•|Each Hellhound model can have its inferno cannon replaced with 1 Artemia inferno cannon.|false|
000002384|1|•|Any model may replace its battle cannon with an eradicator nova cannon, exterminator autocannon, vanquisher battle cannon, demolisher cannon, executioner plasma cannon or punisher gatling cannon.|false|
000002384|2|•|Any model may replace its heavy bolter with a heavy flamer or a lascannon.|false|
000002384|3|•|Any model may take two heavy bolters, two heavy flamers, two multi-meltas or two plasma cannons.|false|
000002384|4|•|Any model may take items from the <i><span class="tooltip00448" data-tooltip-content="#tooltip_content00448"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000002384|5||<br>Each of the following wargear options is considered a turret weapon for the purpose of the <a href="/wh40k9ed/factions/astra-militarum/#Grinding-Advance">Grinding Advance</a> rule:|false|
000002384|6|•|If this unit has the <span class="kwb">KRIEG</span> keyword, any number of models can each have their 2 heavy bolters replaced with 2 lascannons.|false|
000002384|7|•|Any number of models can each have their 2 heavy bolters replaced with 2 lascannons.|false|
000002384|8|•|Any number of models can each have their battle cannon replaced with one of the following:|false|
000002384|9|-|1 battle cannon and 1 storm bolter|false|
000002384|10|-|1 battle cannon and 1 heavy stubber|false|
000002384|11|-|1 twin lascannon|false|
000002384|12|-|1 Stygies vanquisher battle cannon|false|
000002385|1|•|This model’s laspistol can be replaced with one of the following: 1 bolt pistol; 1 plasma pistol.|false|
000002385|2|•|This model’s power sword can be replaced with 1 chainsword.|false|
000002386|1|•|This model’s laspistol can be replaced with one of the following: 1 bolt pistol; 1 plasma pistol.|false|
000002386|2|•|This model’s power sword can be replaced with 1 chainsword.|false|
000002389|1|•|The Ridemaster's laspistol can be replaced with one of the following: 1 bolt pistol; 1 plasma pistol.|false|
000002389|2|•|The Ridemaster’s hunting lance can be replaced with one of the following: 1 chainsword; 1 power sword.|false|
000002390|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002390|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002390|3|•|This model can be equipped with 1 combi-bolter.|false|
000002391|1|•|Each of this model’s hellforged heavy plasma cannons can be replaced with one of the following: 1 conversion beam cannon; 1 hellforged kheres-pattern assault cannon; 1 multi-melta; 1 twin hellforged autocannon; 1 twin heavy bolter; 1 twin lascannon; 1 twin volkite culverin; 1 hellforged Dreadnought chainfist and 1 combi-bolter; 1 hellforged Dreadnought combat weapon and 1 combi-bolter.|false|
000002391|2|•|Each of this model’s combi-bolters can be replaced with one of the following: 1 graviton blaster; 1 heavy flamer; 1 hellforged plasma blaster.|false|
000002391|3|•|This model can be equipped with 1 hellforged cyclone missile launcher.|false|
000002392|1|•|This model can be equipped with one of the following: 1 heavy bolter; 1 multi-melta; 1 twin heavy bolter; 1 twin heavy flamer.|false|
000002392|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002392|3|•|This model can be equipped with 1 combi-bolter.|false|
000002392|4|•|This model can be equipped with one of the following: 1 explorator augury web; 1 heavy armour.|false|
000002393|1|•|Each of this model's Decimator butcher cannons can be replaced with one of the following: Decimator conversion beamer; soulburner petard; storm laser; 1 hellflamer and 1 Decimator claw.|false|
000002394|1|•|This model’s 2 Terrax combi-bolters can be replaced with one of the following: 2 Terrax heavy flamers; 2 twin Terrax volkite chargers.|false|
000002395|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002395|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002395|3|•|This model can be equipped with 1 combi-bolter.|false|
000002396|1|•|This model’s 2 twin helIforged multi-meltas can be replaced with 2 twin volkite culverins.|false|
000002396|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002396|3|•|This model can be equipped with 1 combi-bolter.|false|
000002397|1|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002397|2|•|This model can be equipped with 1 combi-bolter.|false|
000002398|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002398|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002398|3|•|This model can be equipped with 1 combi-bolter.|false|
000002399|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002399|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002399|3|•|This model can be equipped with 1 combi-bolter.|false|
000002400|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000002400|2|•|This model's twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000002400|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002401|1|•|This model’s anvillus autocannon battery can be replaced with one of the following: 1 arachnus heavy lascannon battery; 1 hellfire plasma carronade; 1 volkite falconet battery.|false|
000002401|2|•|This model’s twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000002401|3|•|This model can be equipped with one of the following: 1 aiolos missile launcher; boreas air defence missiles.|false|
000002402|1|•|The Chaos Rapier Carrier's quad heavy bolter can be replaced with one of the following: 1 graviton cannon; 1 laser destroyer; 1 quad launcher.|false|
000002403|1|•|Each of this model’s grav-flux bombards can be replaced with one of the following: 1 cyclonic melta lance; 1 storm cannon; 1 meltagun and 1 Leviathan siege claw; 1 meltagun and 1 Leviathan siege drill.|false|
000002403|2|•|This model’s 2 heavy flamers can be replaced with 2 twin volkite calivers.|false|
000002403|3|•|This model can be equipped with 3 hellforged hunter-killer missiles.|false|
000002406|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002406|2|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002407|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002407|2|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002408|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000002408|2|•|This model’s twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000002408|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002409|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000002409|2|•|This model's twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000002409|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002411|1|•|This model’s 2 twin autocannons can be replaced with 2 lascannons.|false|
000002412|1|•|This model's autocannon can be replaced with 1 havoc launcher.|false|
000002413|1|•|This model’s twin heavy bolter can be replaced with one of the following: 1 Storm Eagle multi-melta; 1 hellforged typhoon missile launcher.|false|
000002413|2|•|This model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.|false|
000002414|1|•|This model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.|false|
000002414|2|•|This model’s 2 twin hellforged autocannons can be replaced with 2 quad heavy bolters.|false|
000002415|1|•|This model’s Thunderhawk heavy cannon can be replaced with 1 turbo-laser destructor.|false|
000002415|2|•|This model’s Thunderhawk cluster bombs can be replaced with 1 hellstrike missile battery.|false|
000002418|1|•|Each of this model’s hellforged heavy plasma cannons can be replaced with one of the following: 1 conversion beam cannon; 1 hellforged kheres-pattern assault cannon; 1 multi-melta; 1 twin hellforged autocannon; 1 twin heavy bolter; 1 twin lascannon; 1 twin volkite culverin; 1 hellforged Dreadnought chainfist and 1 combi-bolter; 1 hellforged Dreadnought combat weapon and 1 combi-bolter.|false|
000002418|2|•|Each of this model’s combi-bolters can be replaced with one of the following: 1 graviton blaster; 1 heavy flamer; 1 hellforged plasma blaster.|false|
000002418|3|•|This model can be equipped with 1 hellforged cyclone missile launcher.|false|
000002419|1|•|This model can be equipped with one of the following: 1 heavy bolter; 1 multi-melta; 1 twin heavy bolter; 1 twin heavy flamer.|false|
000002419|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002419|3|•|This model can be equipped with 1 combi-bolter.|false|
000002419|4|•|This model can be equipped with one of the following: 1 explorator augury web; 1 heavy armour.|false|
000002421|1|•|Each of this model's Decimator butcher cannons can be replaced with one of the following: Decimator conversion beamer; soulburner petard; storm laser; 1 hellflamer and 1 Decimator claw.|false|
000002422|1|•|This model’s 2 Terrax combi-bolters can be replaced with one of the following: 2 Terrax heavy flamers; 2 twin Terrax volkite chargers.|false|
000002423|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002423|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002423|3|•|This model can be equipped with 1 combi-bolter.|false|
000002424|1|•|This model’s 2 twin helIforged multi-meltas can be replaced with 2 twin volkite culverins.|false|
000002424|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002424|3|•|This model can be equipped with 1 combi-bolter.|false|
000002425|1|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002425|2|•|This model can be equipped with 1 combi-bolter.|false|
000002426|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002426|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002426|3|•|This model can be equipped with 1 combi-bolter.|false|
000002427|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002427|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002427|3|•|This model can be equipped with 1 combi-bolter.|false|
000002428|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000002428|2|•|This model's twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000002428|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002429|1|•|This model’s anvillus autocannon battery can be replaced with one of the following: 1 arachnus heavy lascannon battery; 1 hellfire plasma carronade; 1 volkite falconet battery.|false|
000002429|2|•|This model’s twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000002429|3|•|This model can be equipped with one of the following: 1 aiolos missile launcher; boreas air defence missiles.|false|
000002430|1|•|The Chaos Rapier Carrier's quad heavy bolter can be replaced with one of the following: 1 graviton cannon; 1 laser destroyer; 1 quad launcher.|false|
000002431|1|•|Each of this model’s grav-flux bombards can be replaced with one of the following: 1 cyclonic melta lance; 1 storm cannon; 1 meltagun and 1 Leviathan siege claw; 1 meltagun and 1 Leviathan siege drill.|false|
000002431|2|•|This model’s 2 heavy flamers can be replaced with 2 twin volkite calivers.|false|
000002431|3|•|This model can be equipped with 3 hellforged hunter-killer missiles.|false|
000002434|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002434|2|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002435|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002435|2|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002436|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000002436|2|•|This model’s twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000002436|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002437|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000002437|2|•|This model's twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000002437|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000002439|1|•|This model’s 2 twin autocannons can be replaced with 2 lascannons.|false|
000002440|1|•|This model's autocannon can be replaced with 1 havoc launcher.|false|
000002441|1|•|This model’s twin heavy bolter can be replaced with one of the following: 1 Storm Eagle multi-melta; 1 hellforged typhoon missile launcher.|false|
000002441|2|•|This model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.|false|
000002442|1|•|This model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.|false|
000002442|2|•|This model’s 2 twin hellforged autocannons can be replaced with 2 quad heavy bolters.|false|
000002443|1|•|This model’s Thunderhawk heavy cannon can be replaced with 1 turbo-laser destructor.|false|
000002443|2|•|This model’s Thunderhawk cluster bombs can be replaced with 1 hellstrike missile battery.|false|
000002446|1|•|This model’s plasma destroyer can be replaced with one of the following: 1 conversion beam cannon; 1 infernus cannon; 1 magna-melta cannon.|false|
000002446|2|•|This model can be equipped with one of the following: 2 heavy bolters; 2 heavy flamers; 2 lascannons.|false|
000002446|3|•|This model can be equipped with 1 combi-bolter.|false|
000002446|4|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002447|1|•|This model’s plasma destroyer can be replaced with one of the following: 1 conversion beam cannon; 1 infernus cannon; 1 magna-melta cannon.|false|
000002447|2|•|This model can be equipped with one of the following: 2 heavy bolters; 2 heavy flamers; 2 lascannons.|false|
000002447|3|•|This model can be equipped with 1 combi-bolter.|false|
000002447|4|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000002448|1|•|This model’s Warhound vulcan mega-bolters can each be replaced with one of the following: 1 Warhound inferno gun; 1 Warhound plasma blastgun; 1 Warhound turbo-laser destructor.|false|
000002449|1|•|This model’s Reaver gatling blasters can each be replaced with one of the following: 1 Reaver laser blaster; 1 Reaver melta cannon; 1 Reaver volcano cannon; 1 Reaver power fist.|false|
000002450|1|•|This model’s Reaver gatling blasters can each be replaced with one of the following: 1 Reaver laser blaster; 1 Reaver melta cannon; 1 Reaver volcano cannon.|false|
000002450|2|•|This model’s Nemesis quake cannon can be replaced with 1 Nemesis volcano cannon.|false|
000002451|1|•|This model’s 2 apocalypse launchers can be replaced with 2 laser blasters.|false|
