datasheet_id|line|button|description|is_index_wargear|
000002037|5|•|The Sergeant may take a chainsword or a power sword.|false|
000002037|6|•|The Sergeant can be equipped with one of the following instead of 1 chainsword: 1 power axe; 1 power maul.|false|
000002038|1|•|This model may replace its power sword with up to two items from the <i><span class="tooltip00552" data-tooltip-content="#tooltip_content00552"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002038|2|•|This model may replace its bolt pistol with one item from the <i><span class="tooltip00553" data-tooltip-content="#tooltip_content00553"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list.|false|
000002038|3|•|For each power sword this model is equipped with, it can instead be equipped with: 1 power axe; 1 power maul.|false|
000002039|1|•|One Tempestus Scion may either replace its hot-shot lasgun with a hot-shot laspistol and a vox-caster, or take a hot-shot laspistol and a vox-caster in addition to their hot-shot lasgun.|false|
000002039|2|•|For every five models in the unit, up to two other Tempestus Scions may replace their hot-shot lasgun with a flamer, meltagun, plasma gun, grenade launcher or hot-shot volley gun.|false|
000002039|3|•|The Tempestor may replace their chainsword with an item from the <i><span class="tooltip00552" data-tooltip-content="#tooltip_content00552"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002039|4|•|The Tempestor may replace their hot-shot laspistol with a bolt pistol or plasma pistol.|false|
000002039|5|•|The Tempestor can be equipped with one of the following instead of 1 chainsword: 1 power axe; 1 power maul.|false|
000002040|1|•|This model may take a chainsword or an item from the <i><span class="tooltip00552" data-tooltip-content="#tooltip_content00552"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002040|2|•|This model may replace its laspistol with an item from the <i><span class="tooltip00553" data-tooltip-content="#tooltip_content00553"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list.|false|
000002040|3|•|This model can be equipped with one of the following instead of 1 chainsword: 1 power axe; 1 power maul.|false|
000002041|1|•|Three models must replace their lasgun with an item from the <i><span class="tooltip00556" data-tooltip-content="#tooltip_content00556"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002041|2|•|Any model can be equipped with 1 demolition charge and 1 lasgun instead of 1 flamer.|false|
000002042|1|•|This model may take a chainsword or one item from the <i><span class="tooltip00552" data-tooltip-content="#tooltip_content00552"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002042|2|•|This model may replace its hot-shot laspistol with a Tempestus command rod, a bolt pistol or a plasma pistol.|false|
000002042|3|•|This model can be equipped with one of the following instead of 1 chainsword: 1 power axe; 1 power maul.|false|
000002043|1|•|Any Veteran may replace their lasgun with a shotgun or an autogun.|false|
000002043|2|•|One Veteran may take a vox-caster.|false|
000002043|3|•|One other Veteran may replace their lasgun with a heavy flamer.|false|
000002043|4|•|Two other Veterans may form a Veteran Heavy Weapons Team who must take an item from the <i><span class="tooltip00555" data-tooltip-content="#tooltip_content00555"><span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list.|false|
000002043|5|•|Up to three other Veterans may replace their lasgun with an item from the <i><span class="tooltip00556" data-tooltip-content="#tooltip_content00556"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002043|6|•|The Veteran Sergeant may take a chainsword or an item from the <i><span class="tooltip00552" data-tooltip-content="#tooltip_content00552"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002043|7|•|The Veteran Sergeant may replace their laspistol with an item from the <i><span class="tooltip00553" data-tooltip-content="#tooltip_content00553"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list.|false|
000002043|8|•|The Veteran Sergeant can be equipped with one of the following instead of 1 chainsword: 1 power axe; 1 power maul.|false|
000002044|1|•|This model may replace its assault cannon with an item from the <i><span class="tooltip00591" data-tooltip-content="#tooltip_content00591"><span class="tt">Dreadnought</span> <span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list.|false|
000002044|2|•|This model may replace its Dreadnought combat weapon and storm bolter with a missile launcher.|false|
000002044|3|•|This model may replace its storm bolter with a heavy flamer.|false|
000002044|4|•|This model can be equipped with one of the following instead of 1 assault cannon: 1 twin autocannon; 1 twin heavy bolter; 1 twin heavy flamer.|false|
000002044|5|•|This model can be equipped with 1 twin autocannon instead of 1 Dreadnought combat weapon and 1 storm bolter.|false|
000002045|1|•|This model may replace its boltgun with a bolt pistol.|false|
000002046|1|•|This model may replace its assault cannon with an item from the <i><span class="tooltip00591" data-tooltip-content="#tooltip_content00591"><span class="tt">Dreadnought</span> <span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list.|false|
000002046|2|•|This model may replace its Dreadnought combat weapon and storm bolter with a missile launcher.|false|
000002046|3|•|This model may replace its storm bolter with a heavy flamer.|false|
000002046|4|•|This model can be equipped with one of the following instead of 1 assault cannon: 1 twin autocannon; 1 twin heavy bolter; 1 twin heavy flamer.|false|
000002046|5|•|This model can be equipped with 1 twin autocannon instead of 1 Dreadnought combat weapon and 1 storm bolter.|false|
000002053|1|•|This model can be equipped with one of the following instead of 1 star glaive: 1 fusion pistol; 1 shuriken pistol. If it is, it has the following additional wargear options:|false|
000002053|2|-|This model can additionally be equipped with up to 2 weapons from the <i><span class="tooltip00549" data-tooltip-content="#tooltip_content00549"><span class="tt">Autarch</span> <span class="tt">Weapons</span></span></i> list.|false|
000002053|3|-|This model can have one of the following: banshee mask; mandiblasters.|false|
000002054|1|•|This model can be equipped with 1 shuriken pistol instead of 1 power sword and 1 fusion pistol. If it is, it loses the <span class="redfont">Mandiblasters</span> ability and has the following additional wargear options:|false|
000002054|2|-|This model can additionally be equipped with up to 2 weapons from the <i><span class="tooltip00549" data-tooltip-content="#tooltip_content00549"><span class="tt">Autarch</span> <span class="tt">Weapons</span></span></i> list.|false|
000002054|3|-|This model can have one of the following: banshee mask; mandiblasters.|false|
000002054|4|-|This model can be equipped with 1 fusion pistol instead of 1 shuriken pistol.|false|
000002055|1|•|This model may replace its power sword with a laser lance or fusion gun.|false|
000002055|2|•|This model can be equipped with one of the following instead of 1 power sword: 1 fusion pistol; 1 shuriken pistol. If it is, it gains the following additional wargear options:|false|
000002055|3|-|This model can additionally be equipped with one of the following: up to 2 weapons from the <i><span class="tooltip00549" data-tooltip-content="#tooltip_content00549"><span class="tt">Autarch</span> <span class="tt">Weapons</span></span></i> list; 1 laser lance and up to 1 weapon from the <i><span class="tooltip00549" data-tooltip-content="#tooltip_content00549"><span class="tt">Autarch</span> <span class="tt">Weapons</span></span></i> list.|false|
000002055|4|-|This model can have one of the following: banshee mask; mandiblasters.|false|
000002056|1|•|Up to two Guardians may replace their shuriken pistol and Aeldari blade with a flamer or a fusion gun.|false|
000002056|2|•|Any Guardian may replace their Aeldari blade with a chainsword.|false|
000002056|3|•|Up to two models can be equipped with 1 power sword instead of 1 Aeldari blade.|false|
000002057|1|•|The Striking Scorpion Exarch may replace their shuriken pistol with a scorpion’s claw.|false|
000002057|2|•|The Striking Scorpion Exarch may replace their scorpion chainsword with a biting blade.|false|
000002057|3|•|The Striking Scorpion Exarch can be equipped with 2 chainsabres instead of 1 shuriken pistol and 1 scorpion chainsword.|false|
000002058|1|•|The Swooping Hawk Exarch may replace their lasblaster with a hawk’s talon.|false|
000002058|2|•|The Swooping Hawk Exarch may take a power sword.|false|
000002058|3|•|The Swooping Hawk Exarch can be equipped with 1 sunrifle instead of 1 lasblaster.|false|
000002059|1|•|The Warp Spider Exarch may replace their death spinner with two death spinners.|false|
000002059|2|•|The Warp Spider Exarch may take powerblades.|false|
000002059|3|•|The Warp Spider Exarch can be equipped with 1 spinneret rifle instead of 1 death spinner.|false|
000002060|1|•|This model may replace its huskblade with an agoniser, power sword or venom blade.|false|
000002060|2|•|This model may replace its splinter pistol with a blast pistol.|false|
000002060|3|•|This model can additionally be equipped with 1 phantasm grenade launcher.|false|
000002060|4|•|This model can be equipped with 1 blaster instead of 1 splinter pistol.|false|
000002061|1|•|This model can be equipped with one of the following instead of 1 agoniser: 1 beastmaster’s scourge; 1 power sword.|false|
000002065|1|•|This model can be equipped with 1 bolt pistol.|false|
000002066|1|•|The Zephyrim Superior can be equipped with 1 Zephyrim pennant.|false|
000002066|2|•|The Zephyrim Superior’s bolt pistol can be replaced with 1 plasma pistol.|false|
000002067|1|•|1 Mortifier can be equipped with 1 Anchorite sarcophagus.|false|
000002067|2|•|Any number of models can each have their 2 heavy bolters replaced with one of the following:|false|
000002067|3|○|1 heavy bolter and 1 Ministorum heavy flamer.|false|
000002067|4|○|2 Ministorum heavy flamers.|false|
000002067|5|•|Any number of models can each have their 2 penitent buzz-blades replaced with one of the following:|false|
000002067|6|○|1 penitent buzz-blade and 1 penitent flail.|false|
000002067|7|○|2 penitent flails.|false|
000002069|1|•|1 Battle Sister can be equipped with 1 weapon from the Special Weapons list instead of 1 boltgun.|false|
000002069|2|•|1 Battle Sister can be equipped with one of the following instead of 1 boltgun: 1 weapon from the <i><span class="tooltip00564" data-tooltip-content="#tooltip_content00564"><span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00565" data-tooltip-content="#tooltip_content00565"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002069|3|•|1 Battle Sister equipped with 1 boltgun can have a Simulacrum Imperialis.|false|
000002069|4|•|The Sister Superior can additionally be equipped with 1 weapon from the <i><span class="tooltip00566" data-tooltip-content="#tooltip_content00566"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list, or can be equipped with 1 weapon from the <i><span class="tooltip00566" data-tooltip-content="#tooltip_content00566"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002069|5|•|The Sister Superior can be equipped with 1 weapon from the <i><span class="tooltip00567" data-tooltip-content="#tooltip_content00567"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002069|6|•|The Sister Superior can be equipped with 1 weapon from the <i><span class="tooltip00563" data-tooltip-content="#tooltip_content00563"><span class="tt">Pistols</span></span></i> list instead of 1 bolt pistol.|false|
000002069|7|•|The unit can have an Incensor Cherub.|false|
000002069|8|•|The Sister Superior can additionally be equipped with 1 power axe.|false|
000002069|9|•|The Sister Superior can be equipped with one of the following instead of 1 boltgun: 1 storm bolter; 1 power axe.|false|
000002070|1|•|This model can be equipped with 1 boltgun and 1 power sword instead of 1 bolt pistol and 1 chainsword. If this model is equipped with 1 boltgun and 1 power sword, it additionally has a rod of office.|false|
000002070|2|•|This model can be equipped with one of the following instead of 1 bolt pistol: 1 condemnor boltgun; 1 weapon from the <i><span class="tooltip00563" data-tooltip-content="#tooltip_content00563"><span class="tt">Pistols</span></span></i> list.|false|
000002070|3|•|This model can be equipped with one of the following instead of 1 chainsword: 1 power sword; 1 blessed blade.|false|
000002070|4|•|If this model is equipped with 1 chainsword, it can have a brazier of holy fire or a null rod.|false|
000002070|5|•|This model can be equipped with 1 boltgun instead of 1 bolt pistol.|false|
000002070|6|•|This model can be equipped with one of the following instead of 1 chainsword: 1 eviscerator; 1 power axe; 1 power maul.|false|
000002070|7|•|This model can be equipped with one of the following instead of either 1 bolt pistol or 1 chainsword: 1 boltgun; 1 combi-flamer; 1 combi-melta; 1 combi-plasma; 1 condemnor boltgun; 1 inferno pistol; 1 plasma pistol; 1 storm bolter.|false|
000002071|1|•|1 Celestian can be equipped with 1 weapon from the <i><span class="tooltip00565" data-tooltip-content="#tooltip_content00565"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002071|2|•|1 Celestian can be equipped with one of the following instead of 1 boltgun: 1 weapon from the <i><span class="tooltip00564" data-tooltip-content="#tooltip_content00564"><span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00565" data-tooltip-content="#tooltip_content00565"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002071|3|•|1 Celestian equipped with 1 boltgun can have a Simulacrum Imperialis.|false|
000002071|4|•|The Celestian Superior can additionally be equipped with 1 weapon from the <i><span class="tooltip00566" data-tooltip-content="#tooltip_content00566"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list, or can be equipped with 1 weapon from the <i><span class="tooltip00566" data-tooltip-content="#tooltip_content00566"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002071|5|•|The Celestian Superior can be equipped with 1 weapon from the <i><span class="tooltip00567" data-tooltip-content="#tooltip_content00567"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002071|6|•|The Celestian Superior can be equipped with 1 weapon from the <i><span class="tooltip00563" data-tooltip-content="#tooltip_content00563"><span class="tt">Pistols</span></span></i> list instead of 1 bolt pistol.|false|
000002071|7|•|The unit can have an Incensor Cherub.|false|
000002071|8|•|The Celestian Superior can additionally be equipped with 1 power axe.|false|
000002071|9|•|The Celestian Superior can be equipped with one of the following instead of 1 boltgun: 1 storm bolter; 1 power axe.|false|
000002072|1|•|Up to 4 Dominions can be equipped with 1 weapon from the <i><span class="tooltip00565" data-tooltip-content="#tooltip_content00565"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002072|2|•|1 Dominion equipped with 1 boltgun can have a Simulacrum Imperialis.|false|
000002072|3|•|The Dominion Superior can additionally be equipped with 1 weapon from the <i><span class="tooltip00566" data-tooltip-content="#tooltip_content00566"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list, or can be equipped with 1 weapon from the <i><span class="tooltip00566" data-tooltip-content="#tooltip_content00566"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002072|4|•|The Dominion Superior can be equipped with 1 weapon from the <i><span class="tooltip00567" data-tooltip-content="#tooltip_content00567"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002072|5|•|The Dominion Superior can be equipped with 1 weapon from the <i><span class="tooltip00563" data-tooltip-content="#tooltip_content00563"><span class="tt">Pistols</span></span></i> list instead of 1 bolt pistol.|false|
000002072|6|•|The unit can have an Incensor Cherub.|false|
000002072|7|•|The Dominion Superior can additionally be equipped with 1 power axe.|false|
000002072|8|•|The Dominion Superior can be equipped with one of the following instead of 1 boltgun: 1 storm bolter; 1 power axe.|false|
000002073|1|•|This model can additionally be equipped with frag grenades and krak grenades.|false|
000002073|2|•|This model can be equipped with one of the following instead of 1 chainsword: 1 autogun; 1 boltgun; 1 combi-flamer; 1 combi-melta; 1 combi-plasma; 1 condemnor boltgun; 1 plasma gun; 1 shotgun; 1 storm bolter; 1 eviscerator; 1 power axe; 1 power maul; 1 power sword.|false|
000002073|3|•|This model can be equipped with one of the following instead of 1 laspistol: 1 bolt pistol; 1 inferno pistol; 1 plasma pistol.|false|
000002074|1|•|Up to 4 Retributors can be equipped with 1 weapon from the <i><span class="tooltip00564" data-tooltip-content="#tooltip_content00564"><span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002074|2|•|1 Retributor equipped with 1 boltgun can have a Simulacrum Imperialis.|false|
000002074|3|•|The Retributor Superior can additionally be equipped with 1 weapon from the <i><span class="tooltip00566" data-tooltip-content="#tooltip_content00566"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list, or can be equipped with 1 weapon from the <i><span class="tooltip00566" data-tooltip-content="#tooltip_content00566"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002074|4|•|The Retributor Superior can be equipped with 1 weapon from the <i><span class="tooltip00567" data-tooltip-content="#tooltip_content00567"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list instead of 1 boltgun.|false|
000002074|5|•|The Retributor Superior can be equipped with 1 weapon from the <i><span class="tooltip00563" data-tooltip-content="#tooltip_content00563"><span class="tt">Pistols</span></span></i> list instead of 1 bolt pistol.|false|
000002074|6|•|This unit can have an Armorium Cherub, or it can have two Armorium Cherubs.|false|
000002074|7|•|The Retributor Superior can additionally be equipped with 1 power axe.|false|
000002074|8|•|The Retributor Superior can be equipped with one of the following instead of 1 boltgun: 1 storm bolter; 1 power axe.|false|
000002077|1|•|This model’s Reaver gatling blasters can each be replaced with one of the following: 1 Reaver laser blaster; 1 Reaver melta cannon; 1 Reaver volcano cannon.|false|
000002077|2|•|This model’s Nemesis quake cannon can be replaced with 1 Nemesis volcano cannon.|false|
000002080|1|•|This model can be equipped with 1 grot oiler.|false|
000002081|1|•|For every 3 models in this unit, 1 Serberys Sulphurhound’s 2 phosphor pistols can be replaced with 1 phosphor blast carbine and 1 phosphor pistol.|false|
000002082|1|•|1 Serberys Raider can be equipped with 1 enhanced data-tether.|false|
000002085|1|•|This model’s command uplink can be replaced with 1 chaff launcher.|false|
000002086|1|•|This model’s command uplink can be replaced with 1 chaff launcher.|false|
000002087|1|•|This model’s command uplink can be replaced with 1 chaff launcher.|false|
000002089|1|•|The Tacticus Bunker model can be equipped with up to two of the following (it cannot be equipped with two of the same weapon):|false|
000002089|2|-|Twin heavy bolter|false|
000002089|3|-|Twin heavy flamer|false|
000002089|4|-|Twin lascannon|false|
000002089|5|-|Multi-melta|false|
000002089|6|-|Twin assault cannon|false|
000002089|7|-|Castellum air defence missiles|false|
000002089|8|-|Whirlwind Castellan launcher|false|
000002089|9|-|Castellum battle cannon|false|
000002089|10|-|Castellum Icarus quad lascannon|false|
000002089|11|-|Communication relay|false|
000002089|12|•|Each Bunker Annex model can be equipped with one of the following:|false|
000002089|13|-|Twin heavy bolter|false|
000002089|14|-|Twin heavy flamer|false|
000002089|15|-|Twin lascannon|false|
000002089|16|-|Multi-melta|false|
000002089|17|-|Twin assault cannon|false|
000002089|18|-|Castellum air defence missiles|false|
000002099|1|•|The Bladeguard Veteran Sergeant’s heavy bolt pistol can be replaced with one of the following: 1 neo-volkite pistol; 1 plasma pistol.|false|
000002101|1|•|The Assault Intercessor Sergeant’s heavy bolt pistol can be replaced with one of the following: 1 hand flamer; 1 plasma pistol.|false|
000002101|2|•|The Assault Intercessor Sergeant's Astartes chainsword can be replaced with one of the following; 1 power fist; 1 power sword; 1 thunder hammer.|false|
000002103|1|•|All of the models in the unit can have their melta rifle replaced with 1 heavy melta rifle each.|false|
000002103|2|•|For every 3 models in this unit, 1 Eradicator's melta rifle or heavy melta rifle can be replaced with 1 multi-melta.|false|
000002104|1|•|Any number of models can each have their onslaught gatling cannon replaced with 1 multi-melta.|false|
000002105|1|•|Any number of models can each have their twin las-talon replaced with 1 twin accelerator autocannon.|false|
000002116|1|•|Any number of models can each have their gauss destructor replaced with 1 enmitic exterminator.|false|
000002202|1|•|If no model in this unit is equipped with a heavy bolter, you can take one of the following options:|false|
000002202|2|-|All of the models in the unit can have their heavy bolt rifles replaced with 1 hellstorm bolt rifle each,|false|
000002202|3|-|All of the models in the unit can have their heavy bolt rifles replaced with 1 executor bolt rifle each.|false|
000002202|4|•|For every 5 models in this unit, 1 Heavy Intercessor’s heavy bolt rifle can be replaced with 1 heavy bolter, 1 Heavy Intercessor’s hellstorm bolt rifle can be replaced with 1 hellstorm heavy bolter, or 1 Heavy Intercessor’s executor bolt rifle can be replaced with 1 executor heavy bolter.|false|
000002203|1|•|This model may replace its multi-melta with a second Helbrute fist, or a twin heavy bolter, twin lascannon, Helbrute plasma cannon, or reaper autocannon.|false|
000002203|2|•|This model may replace one Helbrute fist with a missile launcher.|false|
000002203|3|•|This model may replace each Helbrute fist with a Helbrute hammer or power scourge.|false|
000002203|4|•|This model may incorporate a combi-bolter or heavy flamer into each Helbrute fist.|false|
000002203|5|•|This model’s multi-melta can be replaced with one of the following: 2 blastmasters; 2 blastmasters and 1 doom siren.|false|
000002203|6|•|If this unit is from the Emperor’s Children Legion, its multi-melta can be replaced with one of the following: 2 blastmasters; 2 blastmasters and 1 doom siren.|false|
000002217|1|•|All of the models in the unit can have their bolt rifle replaced with 1 auto bolt rifle each.|false|
000002217|2|•|All of the models in the unit can have their bolt rifle replaced with 1 stalker bolt rifle each.|false|
000002217|3|•|All of the models in the unit can have their bolt pistol and bolt rifle replaced with 1 heavy bolt pistol and 1 Astartes chainsword each (maximum 1 Astartes chainsword per model).|false|
000002217|4|•|The Veteran Intercessor Sergeant’s heavy bolt pistol can be replaced with 1 of the following: 1 hand flamer; 1 plasma pistol.|false|
000002217|5|•|If the Veteran Intercessor Sergeant is equipped with a heavy bolt pistol, a plasma pistol or a hand flamer, then its Astartes chainsword can be replaced with one of the following: 1 power fist; 1 power sword; 1 thunder hammer.|false|
000002217|6|•|If the Veteran Intercessor Sergeant is not equipped with an Astartes chainsword, a power sword, a power fist or a thunder hammer, its bolt rifle, auto bolt rifle or stalker bolt rifle can be replaced with one of the following: 1 hand flamer; 1 plasma pistol; 1 Astartes chainsword; 1 power sword.|false|
000002217|7|•|If the Veteran Intercessor Sergeant is not equipped with an Astartes chainsword or a power sword, it can be equipped with one of the following: 1 Astartes chainsword; 1 power fist; 1 power sword; 1 thunder hammer.|false|
000002217|8|•|For every 5 models in this unit, 1 model equipped with a bolt rifle, auto bolt rifle or stalker bolt rifle can be equipped with 1 Astartes grenade launcher.|false|
000002234|1|•|For every 5 models in this unit, 1 Relic Terminator’s combi-bolter can be replaced with one of the following: 1 heavy flamer; 1 reaper autocannon.|false|
000002234|2|•|For every 5 models in this unit, 1 model can be equipped with 1 grenade harness.|false|
000002234|3|•|Any number of models can each have their combi-bolter replaced with 1 lightning claw.|false|
000002234|4|•|Any number of models can each have their power fist replaced with one of the following: 1 chainfist; 1 lightning claw.|false|
000002234|5|•|The Relic Terminator Sergeant’s combi-bolter can be replaced with one of the following: 1 plasma blaster; 1 volkite charger.|false|
000002234|6|•|The Relic Terminator Sergeant’s power fist can be replaced with 1 power sword.|false|
000002263|1|•|Any number of models can each have their heavy bolter replaced with 1 multi-melta.|false|
000002266|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002266|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000002266|3|•|This model can be equipped with 1 storm bolter.|false|
000002267|1|•|This model’s 2 storm bolters can be replaced with 2 fragstorm grenade launchers.|false|
000002267|2|•|This model can be equipped with 1 ironhail heavy stubber.|false|
000002267|3|•|This model can be equipped with 1 Icarus rocket pod.|false|
000002267|4|•|This model can be equipped with 1 auto launchers.|false|
000002267|5||&nbsp;|false|
000002267|6||If this model is from the Black Templars Chapter, you can use the following additional wargear option for it:|false|
000002267|7|•|If this model is not equipped with an ironhail heavy stubber, it can be equipped with 1 multi-melta (<b>Power Rating +1</b>).|false|
000002268|1|•|This model can be equipped with 1 ironhail heavy stubber.|false|
000002268|2|•|This model can be equipped with 1 Icarus rocket pod.|false|
000002268|3|•|This model can be equipped with 1 auto launchers.|false|
000002268|4||&nbsp;|false|
000002268|5||If this model is from the Black Templars Chapter, you can use the following additional wargear option for it:|false|
000002268|6|•|If this model is not equipped with an ironhail heavy stubber, it can be equipped with 1 multi-melta (<b>Power Rating +1</b>).|false|
000002269|1|•|This model can be equipped with 1 ironhail heavy stubber.|false|
000002269|2|•|This model can be equipped with 1 Icarus rocket pod.|false|
000002269|3|•|This model can be equipped with 1 auto launchers.|false|
000002269|4||&nbsp;|false|
000002269|5||If this model is from the Black Templars Chapter, you can use the following additional wargear option for it:|false|
000002269|6|•|If this model is not equipped with an ironhail heavy stubber, it can be equipped with 1 multi-melta (<b>Power Rating +1</b>).|false|
000002270|1|•|This model’s Hammerfall heavy bolter array can be replaced with 1 Hammerfall heavy flamer array.|false|
000002275|1|•|This model can be equipped with 1 jump pack (<b>Power Rating +1</b>).|false|
000002277|1|•|This model’s storm bolter can be replaced with one of the following: 1 heavy flamer; 1 meltagun.|false|
000002282|1|•|Any number of models can each have their angelus boltgun replaced with one of the following: 1 inferno pistol; 1 plasma pistol.|false|
000002282|2|•|Any number of models can each have their encarmine sword replaced with one of the following: 1 encarmine axe; 1 power fist.|false|
000002283|1|•|This model’s angelus boltgun can be replaced with one of the following: 1 inferno pistol; 1 plasma pistol.|false|
000002283|2|•|This model’s encarmine sword can be replaced with one of the following: 1 encarmine axe; 1 power fist.|false|
000002284|1|•|This model’s 2 Furioso fists can be replaced with 2 blood talons.|false|
000002284|2|•|This model’s storm bolter can be replaced with 1 heavy flamer.|false|
000002284|3|•|This model’s meltagun can be replaced with 1 heavy flamer.|false|
000002284|4|•|This model’s smoke launchers can be replaced with 1 magna-grapple.|false|
000002285|1|•|Any number of models can each have their bolt pistol and Astartes chainsword replaced with one of the following: 1 boltgun; 1 thunder hammer.|false|
000002285|2|•|Any number of models can each have their bolt pistol replaced with one of the following: 1 hand flamer; 1 inferno pistol; 1 plasma pistol.|false|
000002285|3|•|Any number of models can each have their Astartes chainsword replaced with one of the following: 1 power axe; 1 power fist; 1 power maul; 1 power sword.|false|
000002285|4|•|All of the models in the unit can be equipped with 1 jump pack each (<b>Power Rating +1</b> if the unit contains 5 models, <b>Power Rating +2</b> if the unit contains 6 or more models).|false|
000002286|1|•|All of the models in the unit can have their bolt rifle replaced with 1 auto bolt rifle each.|false|
000002286|2|•|All of the models in the unit can have their bolt rifle replaced with 1 stalker bolt rifle each|false|
000002286|3|•|All of the models in the unit can have their bolt pistol and bolt rifle replaced with 1 heavy bolt pistol and 1 Astartes chainsword each (maximum 1 Astartes chainsword per model).|false|
000002286|4|•|One model can:|false|
000002286|5|-|Have its bolt rifle, auto bolt rifle, stalker bolt rifle or heavy bolt pistol replaced with one of the following: 1 hand flamer; 1 plasma pistol.|false|
000002286|6|-|If not equipped with an Astartes chainsword, power fist, power sword or thunder hammer, be equipped with one of the following: 1 Astartes chainsword; 1 power fist; 1 power sword; 1 thunder hammer.|false|
000002286|7|-|Have its Astartes chainsword replaced with one of the following: 1 power fist; 1 power sword; 1 thunder hammer.|false|
000002286|8|•|For every 5 models in this unit, 1 model equipped with a bolt rifle, auto bolt rifle or stalker bolt rifle can be equipped with 1 Astartes grenade launcher.|false|
000002287|1|•|This model’s heavy frag cannon can be replaced with 1 Furioso fist and 1 meltagun.|false|
000002287|2|•|If this model is equipped with 2 Furioso fists, they can be replaced with 2 blood talons.|false|
000002287|3|•|This model’s storm bolter can be replaced with 1 heavy flamer.|false|
000002287|4|•|This model’s meltagun can be replaced with one of the following: 1 heavy flamer; 1 storm bolter (maximum 1 storm bolter per model).|false|
000002287|5|•|This model’s smoke launchers can be replaced with 1 magna-grapple.|false|
000002288|1|•|This model’s twin assault cannon can be replaced with 1 Baal flamestorm cannon.|false|
000002288|2|•|This model can be equipped with one of the following: 2 heavy bolters; 2 heavy flamers.|false|
000002288|3|•|This model can be equipped with 1 hunter-killer missile.|false|
000002288|4|•|This model can be equipped with 1 storm bolter.|false|
000002294|1|•|This model’s bolt pistol can be replaced with one of the following: 1 boltgun; 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00525" data-tooltip-content="#tooltip_content00525"><span class="tt">Pistols</span></span></i> list; 1 weapon from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002294|2|•|This model may be equipped with 1 power fist.|false|
000002294|3|•|This model may be equipped with 1 jump pack (<b>Power Rating +1</b>).|false|
000002297|1|•|This model’s storm bolter can be replaced with 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list.|false|
000002300|1|•|Any number of models can each have their storm bolter and power fist or power sword replaced with: 2 lightning claws; 1 thunder hammer and 1 storm shield.|false|
000002300|2|•|Any number of models can each have their power fist replaced with 1 chainfist.|false|
