faction_id|faction_name|type|roll|name|legend|description|
CD|Chaos Daemons|Warlord Traits|6|DAEMONSPARK|This Daemon bears the mark of the Daemonspark, causing nearby Tzeentchian Daemons to blaze with deadly flames.|Re-roll <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> of 1 in the <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> for friendly <span class="tooltip00944" data-tooltip-content="#tooltip_content00944" data-tooltip-anchor="#tooltip_content00944"><span class="kwb">TZEENTCH</span> <span class="kwb">DAEMON</span></span> units that are within 9" of your Warlord.|
CD|Chaos Daemons|Warlord Traits|1|BLESSED WITH CORPULENCE|Nurgle’s blessing upon this Daemon is plain to see, for his frame is hideously bloated and riddled with corruption.|Add 1 to your Warlord’s Wounds characteristic.|
CD|Chaos Daemons|Warlord Traits|2|ACIDIC ICHOR|Those that pierce this Daemon’s straining flesh are sprayed with sizzling bile that melts through armour, flesh and bone.|Roll a dice each time your Warlord loses a wound in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>. On a 4+ the unit that inflicted that wound is splashed by acidic ichor and suffers a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> after all of its own attacks have been resolved.|
CD|Chaos Daemons|Warlord Traits|3|PLAGUEFLY HIVE|This Daemon’s pockmarked hide conceals a colony of plagueflies that swarm forth to bite and bedevil the foe should they get too close.|Your opponent must subtract 1 from all <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> that target your Warlord if the attacking unit is within 7".|
CD|Chaos Daemons|Warlord Traits|4|VIRULENT TOUCH|So saturated with noxious toxins and vile poisons is this Daemon that its merest touch ensures a gruesome and deadly demise.|Add 1 to all <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> made by your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> unless it is targeting a VEHICLE.|
CD|Chaos Daemons|Warlord Traits|5|IMPENETRABLE HIDE|Beneath this Daemon’s hide are layers of rotting blubber, a dense mass that must be dug through to reach the vitals buried beneath.|Your Warlord has a Save characteristic of 4+.|
CD|Chaos Daemons|Warlord Traits|6|PESTILENT MIASMA|Those who venture too close to this Daemon find their injuries blackening in seconds and their infected flesh swiftly turning to rot.|Roll a dice for each enemy unit that is within 1" of your Warlord at the start of your turn. On a roll of 4+ that unit suffers a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
CD|Chaos Daemons|Warlord Traits|1|CELERITY OF SLAANESH|This Daemon is possessed of an incredible swiftness, and is able to close upon its prey with impossible speed.|Add 3" to your Warlord’s Movement characteristic.|
CD|Chaos Daemons|Warlord Traits|2|QUICKSILVER DUELLIST|This Daemon fights with phenomenal skill and grace when confronted by another champion.|You can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit</a> and <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound</a> rolls for attacks made by your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> against <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTERS</a>.|
CD|Chaos Daemons|Warlord Traits|3|THE MURDERDANCE|A performer of the maniacal dance of death, this Daemon hacks and cavorts its way through the enemy ranks without ever missing a step.|If your Warlord charges in the <a href="/wh40k9ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, add D3 to their Attacks characteristic until the end of the ensuing <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> (roll at the end of the Charge phase).|
CD|Chaos Daemons|Warlord Traits|4|FATAL CARESS|With a swift flick of a blade or razor-sharp claw, this Daemon can inflict agonising pleasures that drive the victim instantly insane.|Each time you make a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6+ for your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, the target suffers a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> in addition to any other damage.|
CD|Chaos Daemons|Warlord Traits|5|SAVAGE HEDONIST|This Daemon is a glutton for violence, striking ever faster and harder to maintain the thrill of combat.|Add 1 to your Warlord’s Attacks characteristic.|
CD|Chaos Daemons|Warlord Traits|6|BEWITCHING AURA|Even the most disciplined warriors can succumb to this Daemon’s beguilements, all thoughts of fighting lost as they stand slack-jawed in a haze of hallucinatory desire.|Enemy models subtract 1 from their Attacks characteristic (to a minimum of 1) whilst they are within 6" of your Warlord. This does not affect enemy VEHICLES.|
TS|Thousand Sons|Warlord Traits|6|AETHERSTRIDE|This warlord has mastered the ability to fold time and space, enabling him to cross great distances with a single step and close upon his foes with terrifying speed.|<ul><li>Add 3" to the Move characteristic of this <span class="kwb">WARLORD</span>.</li><li>This <span class="kwb">WARLORD</span> is eligible to <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> during the same turn it <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.</li><li>Each time this <span class="kwb">WARLORD</span> makes a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a>, a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> or <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Falls Back</a>, it moves as though it can <a href="/wh40k9ed/the-rules/core-rules/#Flying"><span class="kwb">FLY</span></a>.</li></ul>|
TS|Thousand Sons|Warlord Traits|5|OTHERWORLDLY PRESCIENCE|This warlord sees the weave of fate laid out before him. He knows when peril comes for him, what form it will take and how best to step aside from its dread grasp.|Once per battle, before making a <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> for this <span class="kwb">WARLORD</span>, empyric entities can grant him visions of fate. If they do, until the end of the turn, this <span class="kwb">WARLORD</span> has a 3+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
TS|Thousand Sons|Warlord Traits|4|LORD OF FORBIDDEN LORE|This warlord has committed many a grimoire and unholy tome to memory, giving him unparalleled knowledge of hexes, curses and destructive rites.|Your <span class="kwb">WARLORD</span> knows one additional psychic power. If your <span class="kwb">WARLORD</span> is <span class="tooltip00517" data-tooltip-content="#tooltip_content00517" data-tooltip-anchor="#tooltip_content00517"><span class="kwb">MAGNUS</span> <span class="kwb2">THE</span> <span class="kwb">RED</span></span>, it knows all the psychic powers from the disciplines it has access to.|
TS|Thousand Sons|Warlord Traits|3|UNDYING FORM|This champion of Tzeentch has been blessed with an ever-shifting and unnatural form, their flesh as much warp-stuff as true matter. To harm such a transmogrified being requires weapons of great power.|Each time an attack is allocated to this <span class="kwb">WARLORD</span>, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
TS|Thousand Sons|Warlord Traits|2|SEEKER AFTER SHADOWS|Neither dread warning nor threat of damnation can stay this champion’s quest for forbidden knowledge. Every such perilous fragment of lore increases their might and cunning both.|<ul><li>Each time this <span class="kwb">WARLORD</span> attempts to perform a <a href="/wh40k9ed/the-rules/core-rules/#Performing-Psychic-Actions">Psychic action</a>, roll one additional D6 and discard one D6 when taking that <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a>.</li><li>If your army is a <a href="/wh40k9ed/factions/thousand-sons/#Cabbalistic-Rituals">Cabal of Sorcerers</a>, each time you generate Cabal points, if this <span class="kwb">WARLORD</span> is on the battlefield you generate 1 additional Cabal point.</li></ul>|
TS|Thousand Sons|Warlord Traits|1|ARROGANCE OF AEONS|This warlord draws strength from a long-harboured hubris - he will take his due, and will not submit to the will of another.|<ul><li>You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch tests</a> taken for this <span class="kwb">WARLORD</span>.</li><li>If your army is a <a href="/wh40k9ed/factions/thousand-sons/#Cabbalistic-Rituals">Cabal of Sorcerers</a>, this <span class="kwb">WARLORD</span> can benefit from one additional Cabbalistic Ritual in each of your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phases</a>.</li></ul>|
TAU|T’au Empire|Warlord Traits|1|Precision of the Hunter|The Warlord stalks the deadliest enemy war machines.|Re-roll <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> of 1 made for your Warlord against enemy VEHICLES or MONSTERS.|
TAU|T’au Empire|Warlord Traits|2|Through Unity, Devastation|The Warlord is an expert in the application of concentrated fire.|In each of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phases</a>, you can pick an enemy unit that is visible to your Warlord. Until the end of the phase, each time you make a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6+ against that unit for an attack made by a friendly <span class="tooltip01729" data-tooltip-content="#tooltip_content01729" data-tooltip-anchor="#tooltip_content01729"><span class="kwb2">&lt;<span class="kwb3">S</span>EPT&gt;</span></span> unit within 6" of your Warlord, the Armour Penetration characteristic of that attack is improved by 1 (e.g. AP0 becomes AP-1).|
TAU|T’au Empire|Warlord Traits|3|A Ghost Walks Among Us|The Warlord walks unseen until the moment is right to strike.|When your Warlord <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a>, add 6" to their Move characteristic for that <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a> instead of rolling a dice.|
TAU|T’au Empire|Warlord Traits|4|Through Boldness, Victory|The Warlord favours bold and aggressive action.|If your Warlord is within 12" of an enemy unit at the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, you can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> made for your Warlord until the end of the phase.|
TAU|T’au Empire|Warlord Traits|5|Exemplar of the Kauyon|The Warlord has mastered the art of Kauyon, the Patient Hunter.|You can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> for your Warlord as long as they have not moved this turn. If they have moved for any reason, they lose this trait until the start of the next turn.|
TAU|T’au Empire|Warlord Traits|6|Exemplar of the Mont’ka|The Warlord has mastered the art of Mont’ka, the Killing Blow.|Your Warlord can <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> and still shoot as if they hadn’t Advanced this turn.|
TAU|T’au Empire|Warlord Traits|T’au|Strength of Belief|The Warlord’s unwavering belief in the Greater Good grants them formidable resolve.|Roll a D6 for each <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> inflicted on your Warlord; on a 5+, that mortal wound is ignored and has no effect.|
TAU|T’au Empire|Warlord Traits|Vior’la|Academy Luminary|This Warlord was marked for greatness by the exacting Fire caste tutors of Vior’la.|If your Warlord has the <a href="/wh40k9ed/factions/t-au-empire/#Master-of-War-2">Master of War</a>, <span class="redfont">Volley Fire</span> or <span class="redfont">Failure is Not an Option</span> ability, the range of that ability is increased to 9". In addition, if your army is <a href="/wh40k9ed/the-rules/core-rules/#BATTLE-FORGED-ARMIES">Battle-forged</a>, you receive an additional 1 <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command Point</a>.|
TAU|T’au Empire|Warlord Traits|Dal’yth|Gunship Diplomat|This Warlord is held in the highest favour by the T’au’s alien auxiliaries.|Whilst within 12" of your Warlord, friendly <span class="tooltip00811" data-tooltip-content="#tooltip_content00811" data-tooltip-anchor="#tooltip_content00811"><span class="kwb">KROOT</span></span> and <span class="tooltip01779" data-tooltip-content="#tooltip_content01779" data-tooltip-anchor="#tooltip_content01779"><span class="kwb">VESPID</span></span> units gain the <a href="/wh40k9ed/factions/t-au-empire/#For-the-Greater-Good">For the Greater Good</a> ability.|
TAU|T’au Empire|Warlord Traits|Sa’cea|Beacon of Honour|This Warlord is a noble and honourable leader, beloved of their troops.|While a friendly <span class="tooltip00662" data-tooltip-content="#tooltip_content00662" data-tooltip-anchor="#tooltip_content00662"><span class="kwb">SA’CEA</span></span> unit is within 6" of this Warlord, each time that unit fails a <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale test</a>, one model does not flee that unit (although <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition tests</a> are taken for the unit as normal).|
TAU|T’au Empire|Warlord Traits|Bork’an|Seeker of Perfection|The Warlord seeks mastery in all aspects of warfare.|For each <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6+ made for your Warlord, add 1 to the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> for that attack.|
TAU|T’au Empire|Warlord Traits|Farsight Enclaves|Hero of the Enclaves|The Warlord’s very name inspires devotion and awe amongst his warriors.|Your Warlord can perform a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a> if they are within 6" of any enemy units after the enemy has completed all their <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge moves</a>. Your Warlord can move up to 6" when performing a Heroic Intervention, so long as they end the move closer to the nearest enemy model. In addition, if your Warlord charged, was charged or performed a Heroic Intervention, then until the end of the turn you can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> made for them.|
NEC|Necrons|Warlord Traits|6|HONOURABLE COMBATANT|This warlord is a strict adherent to the ancient codes.|In the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, each time this <span class="kwb">WARLORD</span> is selected to fight, it can engage in honourable combat. If it does, select one enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> unit; until the end of the phase, add 2 to the Attacks characteristic of this <span class="kwb">WARLORD</span>, but it can only make attacks that target that enemy <span class="kwb">CHARACTER</span> unit.|
NEC|Necrons|Warlord Traits|5|IMPLACABLE CONQUEROR (AURA)|This warlord strides at the head of his legions.|While a friendly <span class="tooltip00665" data-tooltip-content="#tooltip_content00665" data-tooltip-anchor="#tooltip_content00665"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CORE</span></span> unit is within 6" of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, you can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for that unit.|
NEC|Necrons|Warlord Traits|4|THRALL OF THE SILENT KING|This warlord pursues the agenda of the Silent King, and so commands his legions with unparalleled authority.|Add 3" to the range of this <span class="kwb">WARLORD</span>'s <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura abilities</a> (to a maximum of 9"). In addition, when this <span class="kwb">WARLORD</span> uses its <span class="redfont">My Will Be Done</span>, <span class="redfont">The Lord's Will</span> or <span class="redfont">Adaptive Strategy</span> abilities, you can select one friendly <span class="tooltip00665" data-tooltip-content="#tooltip_content00665" data-tooltip-anchor="#tooltip_content00665"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CORE</span></span> unit within 12" of this <span class="kwb">WARLORD</span>, instead of 9".|
NEC|Necrons|Warlord Traits|3|IMMORTAL PRIDE|This warlord refuses to allow his warriors a single step backwards even in the face of intense psychic onslaught.|<ul><li>Each time this <span class="kwb">WARLORD</span> would lose a wound as the result of a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>, roll one D6: on a 5+, that wound is not lost.</li><li>This <span class="kwb">WARLORD</span> has the following ability: ‘<span class="redfont">Immortal Pride (Aura)</span>: While a friendly <span class="tooltip00665" data-tooltip-content="#tooltip_content00665" data-tooltip-anchor="#tooltip_content00665"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, each time a <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition test</a> is taken for that unit, ignore any or all modifiers’.</li></ul>|
NEC|Necrons|Warlord Traits|2|ETERNAL MADNESS|This warlord's sanity suffered during the Great Sleep, and now he is driven by a wrathful zeal.|Each time this <span class="kwb">WARLORD</span> makes a melee attack, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
NEC|Necrons|Warlord Traits|1|ENDURING WILL|No mortal weaponry will break this warlord's iron resolve.|Each time an attack is allocated to this <span class="kwb">WARLORD</span>, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
DW|Deathwatch|Warlord Traits|1|BANE OF MONSTROSITIES|The Warlord specialises in bringing down those behemoths that often anchor the centre of the xenos warhost.|You can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> for your Warlord when attacking enemy VEHICLES or MONSTERS.|
DW|Deathwatch|Warlord Traits|2|LORD OF HIDDEN KNOWLEDGE|By combing the archives of the Deathwatch and the Inquisition, this Warlord uses knowledge itself as a weapon.|Once per battle, if your Warlord is on the battlefield, you can re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>, <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>, damage roll or <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a>. In addition, if your army is <a href="/wh40k9ed/the-rules/core-rules/#BATTLE-FORGED-ARMIES">Battle-forged</a> and your Warlord is on the battlefield, roll a D6 each time you use a Stratagem; on a 5+, you gain a <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command Point</a>.|
DW|Deathwatch|Warlord Traits|3|CASTELLAN OF THE BLACK VAULT|Within the arsenals of the Deathwatch are masterpiece weapons fashioned by the Imperium’s greatest smiths – those who guard those vaults are not afraid to make use of them.|Add 1 to the Damage characteristic of one weapon carried by your Warlord. Note that this cannot be a <a href="/wh40k9ed/factions/deathwatch/#Relics-of-the-Vigilant">Relic of the Vigilant</a>, and does not affect a weapon using the <a href="/wh40k9ed/factions/deathwatch/#Banebolts-of-Eryxia">Banebolts of Eryxia</a>.|
DW|Deathwatch|Warlord Traits|4|THE WATCH ETERNAL|This Warlord is an expert at inspiring the warriors under his command, his fiery oratory and reminders of duty and honour keeping his brothers fighting through even the most grievous wounds.|Roll a D6 each time a DEATHWATCH model from your army within 6" of your Warlord would lose their last wound. On a 6 the wound is not lost.|
DW|Deathwatch|Warlord Traits|5|VIGILANCE INCARNATE|In standing sentinel over a vital swathe of the Imperium, this Warlord always knows the appropriate tactics to defeat a foe.|Once during the battle, at the start of your turn, you can choose to change your army’s current <a href="/wh40k9ed/factions/deathwatch/#Mission-Tactics">Mission Tactic</a> for another one.|
DW|Deathwatch|Warlord Traits|6|NOWHERE TO HIDE|The Warlord has dug Hrud out of their warrens, flushed Kroot guerillas from the densest jungle and slain Necrons in their tombs. No alien foe can hide from his wrath.|At the start of each of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phases</a>, pick one enemy unit anywhere on the battlefield. For the duration of the phase, that unit does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefit of cover</a> against attacks made by DEATHWATCH units from your army that are within 6" of your Warlord.|
SM|Space Marines|Warlord Traits|6|RITES OF WAR (AURA)|This commander and his warriors have vowed to secure victory.|While a friendly <span class="tooltip00596" data-tooltip-content="#tooltip_content00596" data-tooltip-anchor="#tooltip_content00596"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">CORE</span></span> or <span class="tooltip00831" data-tooltip-content="#tooltip_content00831" data-tooltip-anchor="#tooltip_content00831"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">CHARACTER</span></span> unit is within 6" of this <span class="kwb">WARLORD</span>, that unit has the <a href="/wh40k9ed/the-rules/core-rules/#Objective-Secured">Objective Secured</a> ability.|
SM|Space Marines|Warlord Traits|5|STORM OF FIRE (AURA)|This warlord expertly guides his warriors’ fire.|While a friendly <span class="tooltip00596" data-tooltip-content="#tooltip_content00596" data-tooltip-anchor="#tooltip_content00596"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">CORE</span></span> unit is within 6" of this <span class="kwb">WARLORD</span>, each time a model in that unit makes a ranged attack, on an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6, improve the Armour Penetration characteristic of that attack by 1.|
SM|Space Marines|Warlord Traits|4|CHAMPION OF HUMANITY|This commander has slain enemy generals beyond counting.|<ul><li>Each time this <span class="kwb">WARLORD</span> fights, if it is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> units, then until that fight is resolved, add 1 to this Warlord’s Attacks characteristic.</li><li>Each time this <span class="kwb">WARLORD</span> makes a melee attack against a <span class="kwb">CHARACTER</span> unit, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.</li></ul>|
SM|Space Marines|Warlord Traits|3|IRON RESOLVE|Faith and duty drive this warlord relentlessly onwards as he shrugs off injuries that would lay lesser warriors low.|<ul><li>Add 1 to the Wounds characteristic of this <span class="kwb">WARLORD</span>.</li><li>Each time this <span class="kwb">WARLORD</span> would lose a wound, roll one D6: on a 6, that wound is not lost.</li></ul>|
SM|Space Marines|Warlord Traits|2|THE IMPERIUM’S SWORD|This warlord hurls himself forwards with unbridled ferocity, cutting down the foe like a reaping whirlwind.|<ul><li>You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for this <span class="kwb">WARLORD</span>.</li><li>Each time this <span class="kwb">WARLORD</span> fights, if it made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> or <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">performed a Heroic Intervention</a> this turn, then until that fight is resolved, add 1 to its Strength and Attacks characteristics.</li></ul>|
SM|Space Marines|Warlord Traits|1|FEAR MADE MANIFEST (AURA)|The Emperor’s enemies quail beneath this champion’s wrathful gaze.|While an enemy unit is within 6" of this <span class="kwb">WARLORD</span>:<br><ul><li>Subtract 1 from the Leadership characteristic of models in that unit.</li><li>Each time a <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition test</a> is taken for that unit, subtract 1 from that Combat Attrition test.</li></ul>|
SM|Space Marines|White Scars Warlord Traits|1|DEADLY HUNTER|This son of the Warhawk strikes swiftly and suddenly, a predator whose first kill is claimed before the foe are even aware of their peril.|After this <span class="kwb">WARLORD</span> finishes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, you can select one enemy unit within 1" of it and roll one D6; on a 2+ that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
SM|Space Marines|White Scars Warlord Traits|2|CHOGORIAN STORM|This commander hits the enemy’s lines with all the ferocity of a raging tempest surging in from the desolate steppes.|If this <span class="kwb">WARLORD</span> makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> or performs a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a>, add D3 to their Attacks characteristic until the end of the turn.|
SM|Space Marines|White Scars Warlord Traits|3|TROPHY TAKER|For this proud warrior the hunt never ceases, and he is ever seeking another head to take in the name of the Khan.|When this <span class="kwb">WARLORD</span> destroys an enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> model, add 1 to their Attacks characteristic until the end of the battle.|
SM|Space Marines|White Scars Warlord Traits|4|MASTER RIDER|Even before he became a Space Marine this warlord was a master of mounted combat, as swift and elusive as the wind when fighting from the saddle.|<span class="tooltip00726" data-tooltip-content="#tooltip_content00726" data-tooltip-anchor="#tooltip_content00726"><span class="kwb">BIKER</span></span> only. If you are randomly generating your <span class="kwb">WARLORD</span>’s Warlord Trait and your Warlord is not a <span class="kwb">BIKER</span>, re-roll this result until a different Warlord Trait is generated. When a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> is made for this <span class="kwb">WARLORD</span>, you can re-roll the dice. When resolving an attack against this Warlord, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> if this <span class="kwb">WARLORD</span> <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advanced</a> in your previous <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.|
SM|Space Marines|White Scars Warlord Traits|5|HUNTER’S INSTINCTS|This huntsman takes great delight in facing the deadliest prey imaginable, whether they be mechanical, biological or supernatural.|When resolving an attack made by this Warlord against an enemy <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> unit, add 1 to the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
SM|Space Marines|White Scars Warlord Traits|6|MASTER OF SNARES|This warlord is a skilled trapper, able to entangle his prey in an inescapable thicket of flashing blades.|When an enemy unit (other than a unit that contains a model with a <a href="/wh40k9ed/the-rules/core-rules/#Minimum-Move">minimum Move</a> characteristic) within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of this <span class="kwb">WARLORD</span> is chosen to <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fall Back</a>, you can roll one D6: on a 4+, that unit cannot Fall Back this turn.|
CSM|Chaos Space Marines|Black Legion Warlord Traits|6|FIRST AMONGST TRAITORS (AURA)|Black Legion warlords have sworn never to rest in their eternal vendetta against their hated loyalist foes.|The <a href="/wh40k9ed/factions/chaos-space-marines/#Death-to-the-False-Emperor">Death to the False Emperor</a> ability triggers an extra attack on rolls of 5+ instead of 6+ for models in friendly <span class="kwb">BLACK</span> <span class="kwb">LEGION</span> units while they are within 6" of your <span class="kwb">WARLORD</span>.|
CSM|Chaos Space Marines|Black Legion Warlord Traits|5|TRUSTED WAR-LEADER|This warlord is part of Abaddon’s inner circle and a high ranking member of the Black Legion, one of few who are permitted to call Abaddon by name and offer him advice.|While your <span class="kwb">WARLORD</span> is on the battlefield, roll a D6 each time you spend a <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command Point</a> to use a Stratagem; on a 5+ that Command Point is immediately refunded.|
CSM|Chaos Space Marines|Black Legion Warlord Traits|4|SOUL-EATER|This warlord is a peerless fighter, imbibing the very life essence of his defeated foes in a constant quest for greater power.|Each time your <span class="kwb">WARLORD</span> destroys an enemy unit, your <span class="kwb">WARLORD</span> immediately regains D3 lost wounds.|
CSM|Chaos Space Marines|Black Legion Warlord Traits|3|BLACK-CLAD BRUTE|This warlord towers over other members of the legion, and is a formidable figure of terrible potency on the battlefield.|<ul><li>Add 1 to your <span class="kwb">WARLORD</span>’s Strength characteristic.</li><li>After your <span class="kwb">WARLORD</span> makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, pick one enemy unit within l" of your <span class="kwb">WARLORD</span> and roll one D6. On a 4+, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.</li></ul>|
