id|type|name|legend|is_other_wargear|faction_id|description|
000004613||Battle-psyker||Нет|SM|Each time this model attempts to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> or a Witchfire psychic power, add 1 to that <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a>.|
000004614||Black Shield||Нет|SM|If a Black Shield is equipped with two melee weapons from the <i><span class="tooltip00592" data-tooltip-content="#tooltip_content00592"><span class="tt">Deathwatch</span> <span class="tt">Equipment</span></span></i> list, increase its Attacks characteristic to 4.|
000004615||Deathwatch teleport homer||Да|SM|Once per battle, at the start of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, if this unit contains a <span class="kwb">TERMINATOR</span> model, you can remove this unit from the battlefield and then, in the <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of your next Movement phase, you can set this unit back up on the battlefield, anywhere wholly within your own deployment zone and more than 9" away from any enemy models, or anywhere within 3" of a friendly <span class="kwb">DEATHWATCH</span> model and more than 9" away from any enemy models. If the battle ends and this unit is not on the battlefield, it is destroyed. If this unit has split into two units because of its <a href="/wh40k9ed/factions/space-marines/#Combat-Squads-6">Combat Squads</a> ability, only one of those units can use the Deathwatch Teleport Homer ability.<br><br><i><b>Designer’s Note</b>: We recommend placing a Deathwatch Teleport Homer model next to the unit as a reminder, removing it once this ability has been used (a Deathwatch Teleport Homer does not count as a model for any rules purposes).</i>|
000004616||Unflinching||Нет|SM|This unit automatically passes <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a>.|
000004617||Crux Terminatus||Нет|SM|This unit’s Terminator has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000004618||Auspex Array||Да|SM|Each time the bearer makes a ranged attack, the target does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefits of cover</a> against that attack.|
000004619||Explodes||Нет|SM|When this model is destroyed, roll one D6 before any embarked models <a href="/wh40k9ed/the-rules/core-rules/#Disembark">disembark</a> and before removing it from play. On a 6 it explodes, and each unit within 6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000004620||Blackstar Cluster Launcher||Нет|SM|In your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, after this model has made a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a> or <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advanced</a>, you can select one enemy unit this model moved across as part of that move. If you do, roll one D6 for each model in that enemy unit (up to a maximum of ten D6). That enemy unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> for each result of 6.|
000004625||Rites of Battle (Aura)||Нет|SM|While a friendly <span class="tooltip00602" data-tooltip-content="#tooltip_content00602" data-tooltip-anchor="#tooltip_content00602"><span class="kwb">BLACK</span> <span class="kwb">TEMPLARS</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, each time a model in that unit makes an attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.|
000004626||Crusade of Wrath (Aura)||Нет|SM|While a friendly <span class="tooltip00602" data-tooltip-content="#tooltip_content00602" data-tooltip-anchor="#tooltip_content00602"><span class="kwb">BLACK</span> <span class="kwb">TEMPLARS</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, add 1 to the Strength characteristic of models in that unit.|
000004631|Abilities|Berserk Charge|Still revelling in their transhuman adaptations, a Great Company’s aggressive young warriors plunge headlong into battle in a furious display of innate talent, rigorous conditioning and recklessness.|Нет|SM|If this unit has either the <a href="/wh40k9ed/factions/space-marines/#Space-Wolves:-Hunters-Unleashed">Hunters Unleashed</a> Chapter Tactic, or it has the <a href="/wh40k9ed/factions/space-marines/#Inheritors-of-the-Primarch">Inheritors of the Primarch</a> successor tactic and it is using the Chapter Tactic of the Space Wolves, then each time it fights, if it made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> this turn, then until that fight is resolved, add 1 to the Attacks characteristic of models (excluding <span class="tooltip01076" data-tooltip-content="#tooltip_content01076" data-tooltip-anchor="#tooltip_content01076"><span class="kwb">WOLF</span> <span class="kwb">GUARD</span></span> models) in this unit.|
000004632|Abilities|Headstrong|Unless tempered by the wise growls of a veteran, young blood claws eager to prove themselves will gladly plunge into any foe they can reach.|Нет|SM|If this unit does not contain a <span class="tooltip01076" data-tooltip-content="#tooltip_content01076" data-tooltip-anchor="#tooltip_content01076"><span class="kwb">WOLF</span> <span class="kwb">GUARD</span></span> model, then each time this unit <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declares a charge</a>, you must select the closest eligible enemy unit as one of the targets of that charge.|
000004633|Abilities|Swift Hunters|Perfectly adapted as unavoidable predators, the lupine allies of the Space Wolves easily outpace their doomed quarry.|Нет|SM|This unit is eligible to <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> with even if it <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advanced</a> this turn. In addition, each time this unit makes a <a href="/wh40k9ed/the-rules/core-rules/#Pile-In">pile-in move</a> or <a href="/wh40k9ed/the-rules/core-rules/#Consolidate">consolidation move</a>, models in this unit can move an additional 1".|
000004634||Chapter Master||Нет|SM|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00792" data-tooltip-content="#tooltip_content00792" data-tooltip-anchor="#tooltip_content00792"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CORE</span></span> or <span class="tooltip01077" data-tooltip-content="#tooltip_content01077" data-tooltip-anchor="#tooltip_content01077"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CHARACTER</span></span> unit within 6" of this model. Until the start of your next Command phase, each time a model in that unit makes an attack, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000004635||Belt of Russ||Нет|SM|This model has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000004636||Rites of Battle (Aura)||Нет|SM|While a friendly <span class="tooltip00792" data-tooltip-content="#tooltip_content00792" data-tooltip-anchor="#tooltip_content00792"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, each time a model in that unit makes an attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.|
000004637||Lord of Tempests||Нет|SM|Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic tests</a> taken for this model.|
000004638||Staff of the Stormcaller||Нет|SM|You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch tests</a> taken for this model.|
000004639||Runic Armour||Нет|SM|This model has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000004640||Legendary Tenacity||Нет|SM|Each time this model would lose a wound, roll one D6; on a 5+, that wound is not lost.|
000004641||Explodes||Нет|SM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 3" suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000004642||Champion of the Kingsguard||Нет|SM|Each time this model makes a melee attack against a <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> unit, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>. |
000004643||Tactical Precision (Aura)||Нет|SM|While a friendly <span class="tooltip00792" data-tooltip-content="#tooltip_content00792" data-tooltip-anchor="#tooltip_content00792"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, each time a model in that unit makes an attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1.|
000004644||The Anvil Shield||Нет|SM|This model has a 3+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000004645||Wolf Helm of Russ (Aura)||Нет|SM|While a friendly <span class="tooltip00792" data-tooltip-content="#tooltip_content00792" data-tooltip-anchor="#tooltip_content00792"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CORE</span></span> unit is within 9" of this model, models in that unit can use this model’s Leadership characteristic instead of their own.|
000004646||Slayer’s Oath||Нет|SM|If an enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> or <span class="kwb">MONSTER</span> model is destroyed by an attack made by this model, then until the end of the battle, do not roll to see if litanies recited by this model are inspiring; they are automatically inspiring.|
000004647||Wolf Amulet||Нет|SM|This model has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000004648||War Howl (Aura)||Нет|SM|While a friendly <span class="tooltip00792" data-tooltip-content="#tooltip_content00792" data-tooltip-anchor="#tooltip_content00792"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, you can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for that unit.|
000004649||Berserker Rage||Нет|SM|This model makes 3 additional attacks instead of 1 as a result of its <a href="/wh40k9ed/factions/space-marines/#Shock-Assault">Shock Assault</a> ability.|
000004650||Battle-lust (Aura)||Нет|SM|While a friendly <span class="tooltip00792" data-tooltip-content="#tooltip_content00792" data-tooltip-anchor="#tooltip_content00792"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, each time that unit makes a <a href="/wh40k9ed/the-rules/core-rules/#Consolidate">consolidation move</a>, models in that unit can move an additional 3".|
000004651||The Fierce-eye (Aura)||Нет|SM|While an enemy unit is within 3" of this model, subtract 1 from <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition tests</a> taken for models in that unit.|
000004652||Lord of the Wolfkin (Aura)||Нет|SM|While a friendly <span class="tooltip01078" data-tooltip-content="#tooltip_content01078" data-tooltip-anchor="#tooltip_content01078"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CAVALRY</span></span> or <span class="tooltip01079" data-tooltip-content="#tooltip_content01079" data-tooltip-anchor="#tooltip_content01079"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">BEAST</span></span> unit is within 6" of this model, models in that unit can use this model’s Leadership characteristic instead of their own.|
000004653||Mantle of the Troll King||Нет|SM|Each time an attack is allocated to this model, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
000004654||Born of Wolves (Aura)||Нет|SM|While a friendly <span class="tooltip01078" data-tooltip-content="#tooltip_content01078" data-tooltip-anchor="#tooltip_content01078"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CAVALRY</span></span>, <span class="tooltip01079" data-tooltip-content="#tooltip_content01079" data-tooltip-anchor="#tooltip_content01079"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">BEAST</span></span> or <span class="tooltip01080" data-tooltip-content="#tooltip_content01080" data-tooltip-anchor="#tooltip_content01080"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CHARIOT</span></span> unit is within 6" of this model, each time that unit fights, until that fight is resolved, each model in that unit can make 1 additional attack with its teeth and claws or crushing teeth and claws, or 2 additional attacks with its flurry of teeth and claws.|
000004655||Tactical Precision (Aura)||Нет|SM|While a friendly <span class="tooltip00792" data-tooltip-content="#tooltip_content00792" data-tooltip-anchor="#tooltip_content00792"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, each time a model in that unit makes an attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1.|
000004656||Wolf standard||Да|SM|Each time an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a> or <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> is made for the bearer’s unit, you can re-roll any dice rolls of 1.|
000004657||Blood Claws Hero (Aura)||Нет|SM|While a friendly <span class="tooltip01081" data-tooltip-content="#tooltip_content01081" data-tooltip-anchor="#tooltip_content01081"><span class="kwb">BLOOD</span> <span class="kwb">CLAWS</span></span>, <span class="tooltip01082" data-tooltip-content="#tooltip_content01082" data-tooltip-anchor="#tooltip_content01082"><span class="kwb">SKYCLAWS</span></span> or <span class="tooltip01083" data-tooltip-content="#tooltip_content01083" data-tooltip-anchor="#tooltip_content01083"><span class="kwb">SWIFTCLAWS</span></span> unit is within 6" of this model, each time a <span class="kwb">BLOOD</span> <span class="kwb">CLAWS</span>, <span class="kwb">SKYCLAWS</span> or <span class="kwb">SWIFTCLAWS</span> model in that unit makes a melee attack, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000004658||Rebellious Presence||Нет|SM|While another friendly <span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> unit is within 3" of this model, subtract 1 from the Leadership characteristic of models in that unit. |
000004659||The Last Laugh||Нет|SM|In the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this model is destroyed by a melee attack made by an enemy model, roll off with your opponent; if you win the roll off, that enemy model’s unit suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000004660||Pelt of the Doppegangrel||Нет|SM|Each time an attack is made against this unit, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1-3 always fails, irrespective of any abilities that the weapon or the model making that attack may have.|
000004661||Master of Mischief||Нет|SM|This model cannot be a <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> and cannot have a Warlord Trait. |
000004662||Death Frenzy||Нет|SM|Each time a model in this unit is destroyed by a melee attack, if that model has not fought this phase, do not remove it from play. The destroyed model can fight after the attacking model’s unit has finished <a href="/wh40k9ed/the-rules/core-rules/#Making-Attacks">making attacks</a>, and is then removed from play.|
000004663||Bestial Rage||Нет|SM|This unit cannot perform any <a href="/wh40k9ed/the-rules/core-rules/#Actions">actions</a>.|
000004664||Wulfen Howl (Aura)||Нет|SM|While a friendly <span class="tooltip00493" data-tooltip-content="#tooltip_content00493" data-tooltip-anchor="#tooltip_content00493"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">INFANTRY</span></span>, <span class="tooltip01084" data-tooltip-content="#tooltip_content01084" data-tooltip-anchor="#tooltip_content01084"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">BIKER</span></span> or <span class="tooltip01078" data-tooltip-content="#tooltip_content01078" data-tooltip-anchor="#tooltip_content01078"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">CAVALRY</span></span> unit is within 6" of this unit, you can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for that unit. While a friendly <span class="tooltip01085" data-tooltip-content="#tooltip_content01085" data-tooltip-anchor="#tooltip_content01085"><span class="kwb">SPACE</span> <span class="kwb">WOLVES</span> <span class="kwb">BLOOD</span> <span class="kwb">CLAWS</span></span> unit is within 12" of this unit, you can re-roll charge rolls made for that unit.|
000004665||Savage Killers||Нет|SM|Each time you make an attack for a model in this unit, if your army benefits from <a href="/wh40k9ed/factions/space-marines/#Combat-Doctrines">Combat Doctrines</a>, the Assault Doctrine is treated as being active for your army for that attack. In addition, this unit is always treated as having made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> for the purposes of the <a href="/wh40k9ed/factions/space-marines/#Shock-Assault">Shock Assault</a> ability. |
000004666||Murderlust||Нет|SM|You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for this unit.|
000004668||Explodes||Нет|SM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 3" suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000004669||Murder-maker||Нет|SM|You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for this model. This model makes 3 additional attacks instead of 1 as a result of its <a href="/wh40k9ed/factions/space-marines/#Shock-Assault">Shock Assault</a> ability.|
000004670||Force of Untamed Destruction||Нет|SM|This model cannot be a <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> and cannot have a Warlord Trait.|
000004671||Pack Mentality||Нет|SM|While this unit contains 5 or more models, add 1 to the Leadership characteristic of models in this unit. While this unit contains 10 or more models, add 2 to the Leadership characteristic of models in this unit instead. |
000004672||Signum||Нет|SM|In your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, each time this unit shoots, if it contains a Long Fang Pack Leader, you can select one model in this unit. Until the end of the phase, that model has a Ballistic Skill characteristic of 2+.|
000004673||Explodes||Нет|SM|When this model is destroyed, roll one D6 before any embarked models <a href="/wh40k9ed/the-rules/core-rules/#Disembark">disembark</a> and before removing it from play. On a 6 it explodes, and each unit within 6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000004697|Abilities|Dimensional Translocation|The Necrons are unparalleled masters of technological lore, and can even bend the dimensions of space to suit their whims.|Нет|NEC|During deployment, you can set up this unit in a hyperspace dimension instead of setting it up on the battlefield. If you do, then in the <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of one of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a>, you can set up this unit anywhere on the battlefield that is more than 9" away from any enemy models.|
000004698|Abilities|Command Protocols|The Necron nobility make war in a codified and relentless fashion. Their command protocols crackle out across multi-dimensional spectra from carrier-wave projectors, compelling their semi-sentient soldiery into battle one overriding directive at a time.|Нет|NEC|<div class="Columns2">If every unit from your army (excluding <span class="tooltip01086" data-tooltip-content="#tooltip_content01086" data-tooltip-anchor="#tooltip_content01086"><span class="kwb">DYNASTIC</span> <span class="kwb">AGENT</span></span>, <span class="tooltip00785" data-tooltip-content="#tooltip_content00785" data-tooltip-anchor="#tooltip_content00785"><span class="kwb">C’TAN</span> <span class="kwb">SHARD</span></span> and <span class="kwb">UNALIGNED</span> units) is from the same dynasty, and you select a <span class="tooltip01087" data-tooltip-content="#tooltip_content01087" data-tooltip-anchor="#tooltip_content01087"><span class="kwb">NOBLE</span></span> model to be your <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, this unit is eligible to benefit from this ability and the following rules apply.<br><br>After both sides have deployed, but before you have determined who will have the first turn, you must assign a different one of the command protocols below to each of the first five battle rounds, and note this down secretly on your <a href="/wh40k9ed/the-rules/core-rules/#Battle-forged-Army-Roster">army roster</a>.<br><br><i><b>Example</b>: Matts army is led by an <a href="/wh40k9ed/factions/necrons/Overlord">Overlord</a> (a <span class="kwb">NOBLE</span>), and every model in it is from the same dynasty, therefore he must assign command protocols. He selects the following, writing them down on his army roster:<br><ul><li>Battle Round 1 = 2 (Sudden Storm)</li><li>Battle Round 2 = 3 (Vengeful Stars)</li><li>Battle Round 3 = 5 (Undying Legions)</li><li>Battle Round 4 = 4 (Hungry Void)</li><li>Battle Round 5+ = 1 (Eternal Guardian)</li></ul><b>Designers Note</b>: If you have a set of Necrons Datacards, you can instead assign your command protocols by selecting the five corresponding cards you wish to use and placing them in a face-down deck in an order such that - by turning over the top card at the start of each battle round - you reveal the command protocol that will be active for your army that battle round.</i><br><br>At the start of each battle round, if any <span class="tooltip01087" data-tooltip-content="#tooltip_content01087" data-tooltip-anchor="#tooltip_content01087"><span class="kwb">NOBLE</span></span> units from your army are on the battlefield, the command protocol that you assigned to that battle round becomes active for your army until the end of that battle round. Each command protocol is made up of two directives. When a command protocol becomes active for your army, reveal it to your opponent and select one of its directives. Until the assigned command protocol stops being active, while a unit that is eligible to benefit from this ability is within 6" of a friendly <span class="tooltip00784" data-tooltip-content="#tooltip_content00784" data-tooltip-anchor="#tooltip_content00784"><span class="kwb">NECRONS</span> <span class="kwb">CHARACTER</span></span> model (excluding <span class="kwb">C’TAN</span> <span class="kwb">SHARD</span> models), that unit benefits from the selected directive.<br><br>If the battle lasts for more than five battle rounds, then until the end of the battle, whichever command protocol was active in the fifth battle round remains active. The available command protocols are show below.</div><br><div class="Columns2">$Table$</div>|
000004719||Relentless March (Aura) ||Нет|NEC|While a friendly <span class="tooltip00869" data-tooltip-content="#tooltip_content00869" data-tooltip-anchor="#tooltip_content00869"><span class="kwb">SAUTEKH</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, each time that unit is selected to make a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a> or <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a>, until the end of the phase, add 1" to the Move characteristic of models in that unit.|
000004720||Phaeron||Нет|NEC|This model can use its <span class="redfont">My Will Be Done</span> ability one additional time per turn.|
000004722||Prescient Strike||Нет|NEC|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this model is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, it can fight first that phase.|
000004723||Timesplinter Mantle||Нет|NEC|This model has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000004724||Relentless March (Aura)||Нет|NEC|While a friendly <span class="tooltip00870" data-tooltip-content="#tooltip_content00870" data-tooltip-anchor="#tooltip_content00870"><span class="kwb">NECRONS</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, each time that unit is selected to make a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a> or <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a>, until the end of the phase, add 1" to the Move characteristic of models in that unit.|
000004725||Ever-present Protector||Нет|NEC|If a <a href="/wh40k9ed/the-rules/core-rules/#Detachments">Detachment</a> includes <span class="tooltip00356" data-tooltip-content="#tooltip_content00356" data-tooltip-anchor="#tooltip_content00356"><span class="kwb">NEMESOR</span> <span class="kwb">ZAHNDREKH</span></span>, then <span class="tooltip00357" data-tooltip-content="#tooltip_content00357" data-tooltip-anchor="#tooltip_content00357"><span class="kwb">VARGARD</span> <span class="kwb">OBYRON</span></span> can be included in that Detachment without taking up a <a href="/wh40k9ed/the-rules/core-rules/#Battlefield-Role">Battlefield Role</a> slot.|
000004727||Rites of Reanimation||Нет|NEC|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one friendly <span class="tooltip00870" data-tooltip-content="#tooltip_content00870" data-tooltip-anchor="#tooltip_content00870"><span class="kwb">NECRONS</span> <span class="kwb">CORE</span></span> unit within 6" of this model. One destroyed model from that unit is <a href="/wh40k9ed/factions/necrons/#Reanimation-Protocols">Reanimated</a>. If the selected unit is a <span class="tooltip01088" data-tooltip-content="#tooltip_content01088" data-tooltip-anchor="#tooltip_content01088"><span class="kwb">NECRON</span> <span class="kwb">WARRIORS</span></span> unit, D3 destroyed models from that unit are Reanimated instead. Each unit can only be selected for this ability once per phase.|
000004728||Illuminor||Нет|NEC|This model can use its <span class="redfont">Rites of Reanimation</span> ability one additional time per turn.|
000004731||Ancient Collector||Нет|NEC|If this model is included in your army, the <a href="/wh40k9ed/factions/necrons/#Stratagems-1">Dynastic Heirlooms</a> Stratagem costs 1 fewer <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command points</a> to use the first time you use it. If this model is included in your <a href="/wh40k9ed/the-rules/narrative-play/#Crusade-Forces">Crusade force</a>, the <a href="/wh40k9ed/the-rules/narrative-play/#Rescue-">Relic</a> Requisition costs 0 <a href="/wh40k9ed/the-rules/narrative-play/#Requisition-Points">Requisition points</a> to use.|
000004732||Adaptive Strategy||Нет|NEC|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one friendly <span class="tooltip00665" data-tooltip-content="#tooltip_content00665" data-tooltip-anchor="#tooltip_content00665"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CORE</span></span> unit within 9" of this model. Until the end of the turn, that unit is eligible to shoot and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> with in a turn in which they <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.|
000004733||My Will Be Done||Нет|NEC|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one friendly <span class="tooltip00665" data-tooltip-content="#tooltip_content00665" data-tooltip-anchor="#tooltip_content00665"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CORE</span></span> unit within 9" of this model. Until the start of your next Command phase, each time a model in that unit makes an attack, add 1 to that attack's <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>. Each unit can only be selected for this ability once per phase.|
000004734||Canoptek control node||Да|NEC|The bearer has the following ability: ‘<span class="redfont">Control Node (Aura)</span>: While a friendly <span class="tooltip01089" data-tooltip-content="#tooltip_content01089" data-tooltip-anchor="#tooltip_content01089"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CANOPTEK</span></span> unit is within 6" of this model, each time a model in that unit makes an attack, add 1 to that attack's <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.’|
000004735||Dynastic Advisors||Нет|NEC|If your army is <a href="/wh40k9ed/the-rules/core-rules/#BATTLE-FORGED-ARMIES">Battle-forged</a>, then for each <span class="tooltip01046" data-tooltip-content="#tooltip_content01046" data-tooltip-anchor="#tooltip_content01046"><span class="kwb">CRYPTEK</span></span> unit (excluding <span class="tooltip01086" data-tooltip-content="#tooltip_content01086" data-tooltip-anchor="#tooltip_content01086"><span class="kwb">DYNASTIC</span> <span class="kwb">AGENTS</span></span> units) included in a Detachment that also contains at least one <span class="tooltip01087" data-tooltip-content="#tooltip_content01087" data-tooltip-anchor="#tooltip_content01087"><span class="kwb">NOBLE</span></span> unit, a second <span class="kwb">CRYPTEK</span> unit (excluding <span class="kwb">DYNASTIC</span> <span class="kwb">AGENTS</span> units) can be included in that Detachment without taking up an additional <a href="/wh40k9ed/the-rules/core-rules/#Battlefield-Role">Battlefield Role</a> slot.|
000004736||Rites of Reanimation||Нет|NEC|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one friendly <span class="tooltip00665" data-tooltip-content="#tooltip_content00665" data-tooltip-anchor="#tooltip_content00665"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CORE</span></span> unit within 6" of this model. One destroyed model from that unit is <a href="/wh40k9ed/factions/necrons/#Reanimation-Protocols">Reanimated</a>. If the selected unit is a <span class="tooltip01088" data-tooltip-content="#tooltip_content01088" data-tooltip-anchor="#tooltip_content01088"><span class="kwb">NECRON</span> <span class="kwb">WARRIORS</span></span> unit, D3 destroyed models from that unit are Reanimated instead. Each unit can only be selected for this ability once per phase.|
